subject	run	condition	feature	value
sub-26	6	passive	reg_PAG_sphere	2814.433795173172
sub-26	6	passive	reg_PAG_sphere	2209.1349242085525
sub-26	6	passive	reg_PAG_sphere	-667.2392603102512
sub-26	6	passive	reg_PAG_sphere	-2369.5909130141263
sub-26	6	passive	reg_PAG_sphere	2449.45782494774
sub-26	6	passive	reg_PAG_sphere	-6188.531655658906
sub-26	6	passive	reg_PAG_sphere	1431.0858959713696
sub-26	6	passive	reg_PAG_sphere	5998.534529366887
sub-26	7	down	reg_PAG_sphere	1162.032308494796
sub-26	7	down	reg_PAG_sphere	-2432.1740961976
sub-26	7	down	reg_PAG_sphere	5457.203631289798
sub-26	7	down	reg_PAG_sphere	-3587.085963032532
sub-26	7	down	reg_PAG_sphere	6204.566183810968
sub-26	7	down	reg_PAG_sphere	2759.9868353608017
sub-26	7	down	reg_PAG_sphere	-3939.404370348203
sub-26	7	down	reg_PAG_sphere	-2846.627468833376
sub-26	7	down	reg_PAG_sphere	519.7890533327663
sub-26	7	down	reg_PAG_sphere	1792.5366099448693
sub-26	8	passive	reg_PAG_sphere	-1570.9201809581978
sub-26	8	passive	reg_PAG_sphere	4076.7217370429416
sub-26	8	passive	reg_PAG_sphere	1377.919415722742
sub-26	8	passive	reg_PAG_sphere	-1732.5680070510516
sub-26	8	passive	reg_PAG_sphere	-2915.13002359904
sub-26	8	passive	reg_PAG_sphere	75.7567719845938
sub-26	8	passive	reg_PAG_sphere	784.1627510433786
sub-26	8	passive	reg_PAG_sphere	334.94863159199303
sub-26	8	passive	reg_PAG_sphere	-3351.9745037070106
sub-26	8	passive	reg_PAG_sphere	1881.3839280474408
sub-26	8	passive	reg_PAG_sphere	-134.756337036255
sub-26	9	passive	reg_PAG_sphere	-883.1416259249454
sub-26	9	passive	reg_PAG_sphere	6633.14607368815
sub-26	9	passive	reg_PAG_sphere	4980.786455357975
sub-26	9	passive	reg_PAG_sphere	-64.89192714790818
sub-26	9	passive	reg_PAG_sphere	-1715.5489240049692
sub-26	9	passive	reg_PAG_sphere	-7100.750495946659
sub-26	9	passive	reg_PAG_sphere	-982.7606321894036
sub-26	9	passive	reg_PAG_sphere	1420.7167397849971
sub-26	9	passive	reg_PAG_sphere	5365.46645005191
sub-26	9	passive	reg_PAG_sphere	-5152.894659471071
sub-26	9	passive	reg_PAG_sphere	-7195.847762662554
sub-27	1	passive	reg_PAG_sphere	-8021.073376346383
sub-27	1	passive	reg_PAG_sphere	2077.170637685096
sub-27	1	passive	reg_PAG_sphere	-803.3438094423836
sub-27	1	passive	reg_PAG_sphere	-694.344471693068
sub-27	1	passive	reg_PAG_sphere	2024.3777615371591
sub-27	1	passive	reg_PAG_sphere	5656.254490066141
sub-27	1	passive	reg_PAG_sphere	-4242.356264028858
sub-27	1	passive	reg_PAG_sphere	4135.484734530186
sub-27	1	passive	reg_PAG_sphere	-3498.8441125543977
sub-27	1	passive	reg_PAG_sphere	1659.296470466834
sub-27	1	passive	reg_PAG_sphere	56.59801803161827
sub-27	2	passive	reg_PAG_sphere	-1893.1475870207832
sub-27	2	passive	reg_PAG_sphere	-687.0896258357589
sub-27	2	passive	reg_PAG_sphere	161.3967454769445
sub-27	2	passive	reg_PAG_sphere	-1573.672675343194
sub-27	2	passive	reg_PAG_sphere	-3888.110331199461
sub-27	2	passive	reg_PAG_sphere	1100.6455497248185
sub-27	2	passive	reg_PAG_sphere	3778.815178748548
sub-27	2	passive	reg_PAG_sphere	-2360.293449696913
sub-27	2	passive	reg_PAG_sphere	-3166.758666401656
sub-27	2	passive	reg_PAG_sphere	6150.079679610248
sub-27	2	passive	reg_PAG_sphere	4663.728734378594
sub-27	3	up	reg_PAG_sphere	4910.270927533224
sub-27	3	up	reg_PAG_sphere	372.61751313559927
sub-27	3	up	reg_PAG_sphere	5100.694410414899
sub-27	3	up	reg_PAG_sphere	-2322.061033130227
sub-27	3	up	reg_PAG_sphere	586.2979893445881
sub-27	3	up	reg_PAG_sphere	6920.355904719804
sub-27	3	up	reg_PAG_sphere	3776.677282778632
sub-27	3	up	reg_PAG_sphere	-6583.910152119264
sub-27	3	up	reg_PAG_sphere	-2252.2893823268623
sub-27	3	up	reg_PAG_sphere	-1405.0840311570355
sub-27	4	passive	reg_PAG_sphere	1382.3934164594357
sub-27	4	passive	reg_PAG_sphere	4510.403787384044
sub-27	4	passive	reg_PAG_sphere	4582.00912904588
sub-27	4	passive	reg_PAG_sphere	7625.057618166225
sub-27	4	passive	reg_PAG_sphere	7296.4435309832115
sub-27	4	passive	reg_PAG_sphere	-586.0196833284353
sub-27	4	passive	reg_PAG_sphere	-93.76606636984616
sub-27	4	passive	reg_PAG_sphere	-5353.326177472576
sub-27	4	passive	reg_PAG_sphere	-49.10502910798096
sub-27	4	passive	reg_PAG_sphere	-2144.1039458451123
sub-27	4	passive	reg_PAG_sphere	-1685.4616362669112
sub-27	5	passive	reg_PAG_sphere	1131.166266154367
sub-27	5	passive	reg_PAG_sphere	3511.1066186729995
sub-27	5	passive	reg_PAG_sphere	2248.341594626438
sub-27	5	passive	reg_PAG_sphere	-4316.175141466453
sub-27	5	passive	reg_PAG_sphere	11881.338696282008
sub-27	5	passive	reg_PAG_sphere	-8182.76863844039
sub-27	5	passive	reg_PAG_sphere	2480.141762530748
sub-27	5	passive	reg_PAG_sphere	5802.254632220756
sub-27	5	passive	reg_PAG_sphere	-10118.579595108931
sub-27	5	passive	reg_PAG_sphere	5308.964082175913
sub-27	5	passive	reg_PAG_sphere	976.1361452958809
sub-27	6	passive	reg_PAG_sphere	6584.592136491683
sub-27	6	passive	reg_PAG_sphere	3976.9662056712514
sub-27	6	passive	reg_PAG_sphere	3367.4841434232185
sub-27	6	passive	reg_PAG_sphere	-65.2095681212013
sub-27	6	passive	reg_PAG_sphere	2915.9631951343
sub-27	6	passive	reg_PAG_sphere	6909.014269065126
sub-27	6	passive	reg_PAG_sphere	3274.992029891141
sub-27	6	passive	reg_PAG_sphere	-90.72293761868605
sub-27	6	passive	reg_PAG_sphere	-1971.7198937163275
sub-27	6	passive	reg_PAG_sphere	-2820.9946557571857
sub-27	6	passive	reg_PAG_sphere	-4345.308595846705
sub-27	7	down	reg_PAG_sphere	2856.125028213012
sub-27	7	down	reg_PAG_sphere	2541.0612942662738
sub-27	7	down	reg_PAG_sphere	2398.8654630929377
sub-27	7	down	reg_PAG_sphere	-513.0440345818897
sub-27	7	down	reg_PAG_sphere	-4722.5731917401135
sub-27	7	down	reg_PAG_sphere	-292.6020839067787
sub-27	7	down	reg_PAG_sphere	-1762.0679678238594
sub-27	7	down	reg_PAG_sphere	-2809.60692438882
sub-27	7	down	reg_PAG_sphere	531.9321654179421
sub-27	7	down	reg_PAG_sphere	-1435.0994053380346
sub-27	8	passive	reg_PAG_sphere	39.85825659062357
sub-27	8	passive	reg_PAG_sphere	289.7926377237727
sub-27	8	passive	reg_PAG_sphere	-3307.203930174128
sub-27	8	passive	reg_PAG_sphere	4354.2893814398485
sub-27	8	passive	reg_PAG_sphere	-3882.409003898464
sub-27	8	passive	reg_PAG_sphere	3916.560018448847
sub-27	8	passive	reg_PAG_sphere	-3704.7730204689
sub-27	8	passive	reg_PAG_sphere	-479.201619403786
sub-27	8	passive	reg_PAG_sphere	1740.3566699187977
sub-27	8	passive	reg_PAG_sphere	601.8502453950714
sub-27	8	passive	reg_PAG_sphere	-423.932010071796
sub-27	9	passive	reg_PAG_sphere	-1574.507166776115
sub-27	9	passive	reg_PAG_sphere	-3544.7550141295505
sub-27	9	passive	reg_PAG_sphere	2935.872620683578
sub-27	9	passive	reg_PAG_sphere	5663.616145316033
sub-27	9	passive	reg_PAG_sphere	2798.3103190583843
sub-27	9	passive	reg_PAG_sphere	-4898.909218608278
sub-27	9	passive	reg_PAG_sphere	-373.7409492279312
sub-27	9	passive	reg_PAG_sphere	-1680.9111392848135
sub-27	9	passive	reg_PAG_sphere	5467.518102616688
sub-27	9	passive	reg_PAG_sphere	-1568.8696445581663
sub-27	9	passive	reg_PAG_sphere	760.1628999368695
sub-28	1	passive	reg_PAG_sphere	-3818.5394510396654
sub-28	1	passive	reg_PAG_sphere	-134.1016365105329
sub-28	1	passive	reg_PAG_sphere	2621.6987463906007
sub-28	1	passive	reg_PAG_sphere	-146.4562476153951
sub-28	1	passive	reg_PAG_sphere	266.3845733615853
sub-28	1	passive	reg_PAG_sphere	1332.787994060106
sub-28	1	passive	reg_PAG_sphere	-3310.953508442535
sub-28	1	passive	reg_PAG_sphere	2384.796031161366
sub-28	1	passive	reg_PAG_sphere	4986.169920858127
sub-28	1	passive	reg_PAG_sphere	-1136.1395250636997
sub-28	1	passive	reg_PAG_sphere	530.8443459526607
sub-28	2	passive	reg_PAG_sphere	7135.353613545638
sub-28	2	passive	reg_PAG_sphere	-1056.269140559334
sub-28	2	passive	reg_PAG_sphere	5529.498654825708
sub-28	2	passive	reg_PAG_sphere	-3079.6013983695702
sub-28	2	passive	reg_PAG_sphere	6793.727947365907
sub-28	2	passive	reg_PAG_sphere	-727.5201226324098
sub-28	2	passive	reg_PAG_sphere	2175.991764259248
sub-28	2	passive	reg_PAG_sphere	-436.4319679513756
sub-28	2	passive	reg_PAG_sphere	2126.8311708655674
sub-28	2	passive	reg_PAG_sphere	-7668.461576447458
sub-28	2	passive	reg_PAG_sphere	2336.301307221378
sub-28	3	down	reg_PAG_sphere	4409.314370181413
sub-28	3	down	reg_PAG_sphere	1159.6809008279895
sub-28	3	down	reg_PAG_sphere	1194.214264960603
sub-28	3	down	reg_PAG_sphere	4822.578951111953
sub-28	3	down	reg_PAG_sphere	3159.414022369996
sub-28	3	down	reg_PAG_sphere	11687.58894482174
sub-28	3	down	reg_PAG_sphere	-2550.357885383797
sub-28	3	down	reg_PAG_sphere	960.5648832922228
sub-28	3	down	reg_PAG_sphere	-5059.365123481968
sub-28	3	down	reg_PAG_sphere	-2529.245268118495
sub-28	4	passive	reg_PAG_sphere	-6654.1053617244725
sub-28	4	passive	reg_PAG_sphere	7968.913313998162
sub-28	4	passive	reg_PAG_sphere	2045.1468694063697
sub-28	4	passive	reg_PAG_sphere	-2802.346882605394
sub-28	4	passive	reg_PAG_sphere	1228.3241378155851
sub-28	4	passive	reg_PAG_sphere	-2841.1177950114
sub-28	4	passive	reg_PAG_sphere	9167.911471302934
sub-28	4	passive	reg_PAG_sphere	-924.486364195548
sub-28	4	passive	reg_PAG_sphere	9712.864144665618
sub-28	4	passive	reg_PAG_sphere	-9793.378276248935
sub-28	4	passive	reg_PAG_sphere	-7567.551570564063
sub-28	5	passive	reg_PAG_sphere	6007.464964380415
sub-28	5	passive	reg_PAG_sphere	12755.00337380075
sub-28	5	passive	reg_PAG_sphere	2167.2856366968063
sub-28	5	passive	reg_PAG_sphere	-3576.222255102013
sub-28	5	passive	reg_PAG_sphere	500.7367772085745
sub-28	5	passive	reg_PAG_sphere	-3836.1159202364543
sub-28	5	passive	reg_PAG_sphere	-2302.3818301573137
sub-28	5	passive	reg_PAG_sphere	-2334.90013606526
sub-28	5	passive	reg_PAG_sphere	-1231.043791605698
sub-28	5	passive	reg_PAG_sphere	7488.418150126616
sub-28	5	passive	reg_PAG_sphere	2834.7481672598915
sub-28	6	passive	reg_PAG_sphere	-3411.0355050629296
sub-28	6	passive	reg_PAG_sphere	-1446.2787838546756
sub-28	6	passive	reg_PAG_sphere	-5520.285725794549
sub-28	6	passive	reg_PAG_sphere	3601.0281112033845
sub-28	6	passive	reg_PAG_sphere	-2970.6507378041315
sub-28	6	passive	reg_PAG_sphere	-2338.020212187705
sub-28	6	passive	reg_PAG_sphere	9131.540192786297
sub-28	6	passive	reg_PAG_sphere	1977.19522540643
sub-28	6	passive	reg_PAG_sphere	2172.2124626853347
sub-28	6	passive	reg_PAG_sphere	5657.022853760214
sub-28	6	passive	reg_PAG_sphere	4827.1471660525895
sub-28	7	up	reg_PAG_sphere	-6835.825802097796
sub-28	7	up	reg_PAG_sphere	-6465.095549631918
sub-28	7	up	reg_PAG_sphere	3759.037856919829
sub-28	7	up	reg_PAG_sphere	2247.4028294980217
sub-28	7	up	reg_PAG_sphere	-5277.535012473369
sub-28	7	up	reg_PAG_sphere	7584.394332498879
sub-28	7	up	reg_PAG_sphere	1851.843180172364
sub-28	7	up	reg_PAG_sphere	-1490.0145925680629
sub-28	7	up	reg_PAG_sphere	4106.38191315451
sub-28	7	up	reg_PAG_sphere	9143.127218194451
sub-28	8	passive	reg_PAG_sphere	3373.016540970912
sub-28	8	passive	reg_PAG_sphere	2778.333946750904
sub-28	8	passive	reg_PAG_sphere	-421.7668476999405
sub-28	8	passive	reg_PAG_sphere	5375.448000857726
sub-28	8	passive	reg_PAG_sphere	-6565.501257530794
sub-28	8	passive	reg_PAG_sphere	-4548.044635901684
sub-28	8	passive	reg_PAG_sphere	3203.781261117941
sub-28	8	passive	reg_PAG_sphere	-4231.152217564879
sub-28	8	passive	reg_PAG_sphere	656.8940882722236
sub-28	8	passive	reg_PAG_sphere	-1030.896678746716
sub-28	8	passive	reg_PAG_sphere	247.7154897297296
sub-28	9	passive	reg_PAG_sphere	1707.168644991163
sub-28	9	passive	reg_PAG_sphere	2147.378953059196
sub-28	9	passive	reg_PAG_sphere	-2903.161815630542
sub-28	9	passive	reg_PAG_sphere	-2703.399783863202
sub-28	9	passive	reg_PAG_sphere	7556.248264326095
sub-28	9	passive	reg_PAG_sphere	2164.333635473049
sub-28	9	passive	reg_PAG_sphere	830.972936829181
sub-28	9	passive	reg_PAG_sphere	7082.3052104538365
sub-28	9	passive	reg_PAG_sphere	1543.3410811937374
sub-28	9	passive	reg_PAG_sphere	-1614.487394450116
sub-28	9	passive	reg_PAG_sphere	-1903.671350080207
sub-29	1	passive	reg_PAG_sphere	4812.294991341092
sub-29	1	passive	reg_PAG_sphere	-8286.177527919777
sub-29	1	passive	reg_PAG_sphere	2144.3947705234496
sub-29	1	passive	reg_PAG_sphere	-2449.021008355283
sub-29	1	passive	reg_PAG_sphere	-2532.7282932347453
sub-29	1	passive	reg_PAG_sphere	3482.1406976490675
sub-29	1	passive	reg_PAG_sphere	-6930.617058181481
sub-29	1	passive	reg_PAG_sphere	-230.7126106480937
sub-29	1	passive	reg_PAG_sphere	2112.292197789873
sub-29	1	passive	reg_PAG_sphere	13386.89415303168
sub-29	1	passive	reg_PAG_sphere	-11117.644973762996
sub-29	2	passive	reg_PAG_sphere	-9230.144514241869
sub-29	2	passive	reg_PAG_sphere	-7145.456846597957
sub-29	2	passive	reg_PAG_sphere	-7829.6409649839
sub-29	2	passive	reg_PAG_sphere	5237.475507964504
sub-29	2	passive	reg_PAG_sphere	3709.672444996948
sub-29	2	passive	reg_PAG_sphere	-3615.140179596384
sub-29	2	passive	reg_PAG_sphere	-3782.946760376604
sub-29	2	passive	reg_PAG_sphere	-19079.015671060177
sub-29	2	passive	reg_PAG_sphere	-729.3137625319796
sub-29	2	passive	reg_PAG_sphere	-5252.004071015552
sub-29	2	passive	reg_PAG_sphere	-9831.823868181971
sub-29	3	up	reg_PAG_sphere	-868.7807351790616
sub-29	3	up	reg_PAG_sphere	12819.810549109498
sub-29	3	up	reg_PAG_sphere	7786.926755135173
sub-29	3	up	reg_PAG_sphere	6691.041409947553
sub-29	3	up	reg_PAG_sphere	3381.6338784625823
sub-29	3	up	reg_PAG_sphere	-3318.128691796246
sub-29	3	up	reg_PAG_sphere	-1625.1517726558775
sub-29	3	up	reg_PAG_sphere	-441.9649239393193
sub-29	3	up	reg_PAG_sphere	10151.887028886158
sub-29	3	up	reg_PAG_sphere	-899.9618709048227
sub-29	4	passive	reg_PAG_sphere	7656.001479115337
sub-29	4	passive	reg_PAG_sphere	-5481.74680895553
sub-29	4	passive	reg_PAG_sphere	1893.3821051163688
sub-29	4	passive	reg_PAG_sphere	1107.426824117356
sub-29	4	passive	reg_PAG_sphere	3153.205526662916
sub-29	4	passive	reg_PAG_sphere	5161.443594735556
sub-29	4	passive	reg_PAG_sphere	5340.7596685231965
sub-29	4	passive	reg_PAG_sphere	2121.3200364018194
sub-29	4	passive	reg_PAG_sphere	6588.166620485753
sub-29	4	passive	reg_PAG_sphere	5310.483738181483
sub-29	4	passive	reg_PAG_sphere	-6720.68974104723
sub-29	5	passive	reg_PAG_sphere	2275.8227581893298
sub-29	5	passive	reg_PAG_sphere	9680.841646496236
sub-29	5	passive	reg_PAG_sphere	-491.8781029787642
sub-29	5	passive	reg_PAG_sphere	-187.44271024457703
sub-29	5	passive	reg_PAG_sphere	-2266.2476772447462
sub-29	5	passive	reg_PAG_sphere	1358.6415409945866
sub-29	5	passive	reg_PAG_sphere	-713.763711598398
sub-29	5	passive	reg_PAG_sphere	3448.1913267398777
sub-29	5	passive	reg_PAG_sphere	-4949.984126266274
sub-29	5	passive	reg_PAG_sphere	-1354.0430212939173
sub-29	5	passive	reg_PAG_sphere	-431.13648236595327
sub-29	6	passive	reg_PAG_sphere	-4434.301626484952
sub-29	6	passive	reg_PAG_sphere	2717.355300569615
sub-29	6	passive	reg_PAG_sphere	-3820.556210036112
sub-29	6	passive	reg_PAG_sphere	3567.6754649189115
sub-29	6	passive	reg_PAG_sphere	-2622.043763253296
sub-29	6	passive	reg_PAG_sphere	6366.518676705964
sub-29	6	passive	reg_PAG_sphere	3452.661694756205
sub-29	6	passive	reg_PAG_sphere	1142.913390552414
sub-29	6	passive	reg_PAG_sphere	-10175.933358653883
sub-29	6	passive	reg_PAG_sphere	1182.3300229197594
sub-29	6	passive	reg_PAG_sphere	508.23273314826656
sub-29	7	down	reg_PAG_sphere	-10156.885704124186
sub-29	7	down	reg_PAG_sphere	2710.258201926021
sub-29	7	down	reg_PAG_sphere	1472.1354752283878
sub-29	7	down	reg_PAG_sphere	5246.565401063604
sub-29	7	down	reg_PAG_sphere	-5059.783668273916
sub-29	7	down	reg_PAG_sphere	7159.410947268689
sub-29	7	down	reg_PAG_sphere	-1148.248200103233
sub-29	7	down	reg_PAG_sphere	-7400.776362892715
sub-29	7	down	reg_PAG_sphere	1968.132279082424
sub-29	7	down	reg_PAG_sphere	375.13111959170783
sub-29	8	passive	reg_PAG_sphere	3421.026537265094
sub-29	8	passive	reg_PAG_sphere	3025.0812353643632
sub-29	8	passive	reg_PAG_sphere	-3015.7414074715125
sub-29	8	passive	reg_PAG_sphere	11517.80003110688
sub-29	8	passive	reg_PAG_sphere	26.596221851941664
sub-29	8	passive	reg_PAG_sphere	10310.711470693075
sub-29	8	passive	reg_PAG_sphere	-1857.6567745700668
sub-29	8	passive	reg_PAG_sphere	6239.370994995109
sub-29	8	passive	reg_PAG_sphere	-1034.048636159523
sub-29	8	passive	reg_PAG_sphere	725.4418500014299
sub-29	8	passive	reg_PAG_sphere	2032.2013582517864
sub-29	9	passive	reg_PAG_sphere	-6621.292951288793
sub-29	9	passive	reg_PAG_sphere	-3778.4737285770825
sub-29	9	passive	reg_PAG_sphere	2936.610668848076
sub-29	9	passive	reg_PAG_sphere	-1516.213059960894
sub-29	9	passive	reg_PAG_sphere	5285.493357845774
sub-29	9	passive	reg_PAG_sphere	-4744.998891852744
sub-29	9	passive	reg_PAG_sphere	5311.445421232365
sub-29	9	passive	reg_PAG_sphere	-7373.527605028023
sub-29	9	passive	reg_PAG_sphere	11115.490318697914
sub-29	9	passive	reg_PAG_sphere	-3052.826517781031
sub-29	9	passive	reg_PAG_sphere	-3168.850989071121
sub-30	1	passive	reg_PAG_sphere	-2060.7550541330475
sub-30	1	passive	reg_PAG_sphere	-181.37707533859063
sub-30	1	passive	reg_PAG_sphere	-1788.876204115506
sub-30	1	passive	reg_PAG_sphere	-924.9741934618831
sub-30	1	passive	reg_PAG_sphere	-2861.1824781909545
sub-30	1	passive	reg_PAG_sphere	-2997.869768674973
sub-30	1	passive	reg_PAG_sphere	632.77018590447
sub-30	1	passive	reg_PAG_sphere	654.1895825973102
sub-30	1	passive	reg_PAG_sphere	5015.805996096817
sub-30	1	passive	reg_PAG_sphere	-1162.1189466346225
sub-30	1	passive	reg_PAG_sphere	2346.729181067818
sub-30	2	passive	reg_PAG_sphere	-4000.824795643246
sub-30	2	passive	reg_PAG_sphere	3647.327760547185
sub-30	2	passive	reg_PAG_sphere	5372.943727361758
sub-30	2	passive	reg_PAG_sphere	3087.8403741048096
sub-30	2	passive	reg_PAG_sphere	-4874.894331534866
sub-30	2	passive	reg_PAG_sphere	2294.188815505357
sub-30	2	passive	reg_PAG_sphere	3682.762148722406
sub-30	2	passive	reg_PAG_sphere	1609.5705127496926
sub-30	2	passive	reg_PAG_sphere	3695.985086735991
sub-30	2	passive	reg_PAG_sphere	-1197.0643703881888
sub-30	2	passive	reg_PAG_sphere	-1063.2173958454732
sub-30	3	down	reg_PAG_sphere	5776.47243131791
sub-30	3	down	reg_PAG_sphere	-2851.390434048506
sub-30	3	down	reg_PAG_sphere	587.8796478530057
sub-30	3	down	reg_PAG_sphere	2462.659215267788
sub-30	3	down	reg_PAG_sphere	-1689.0521654032818
sub-30	3	down	reg_PAG_sphere	1112.8343980891177
sub-30	3	down	reg_PAG_sphere	-2209.9822217723413
sub-30	3	down	reg_PAG_sphere	-2897.492793514524
sub-30	3	down	reg_PAG_sphere	-3866.32396391399
sub-30	3	down	reg_PAG_sphere	13670.671879292786
sub-30	4	passive	reg_PAG_sphere	2198.13525744647
sub-30	4	passive	reg_PAG_sphere	3811.890335978933
sub-30	4	passive	reg_PAG_sphere	503.4153334027728
sub-30	4	passive	reg_PAG_sphere	-2224.724576938298
sub-30	4	passive	reg_PAG_sphere	1343.789146096752
sub-30	4	passive	reg_PAG_sphere	-2437.786483595206
sub-30	4	passive	reg_PAG_sphere	2080.293373687324
sub-30	4	passive	reg_PAG_sphere	-539.8438121432101
sub-30	4	passive	reg_PAG_sphere	-1804.495349435172
sub-30	4	passive	reg_PAG_sphere	22.445118544444995
sub-30	4	passive	reg_PAG_sphere	151.63321955097035
sub-30	5	passive	reg_PAG_sphere	846.1201401071085
sub-30	5	passive	reg_PAG_sphere	-641.6767873925492
sub-30	5	passive	reg_PAG_sphere	3462.0596199058173
sub-30	5	passive	reg_PAG_sphere	4600.424982978491
sub-30	5	passive	reg_PAG_sphere	273.79480029760816
sub-30	5	passive	reg_PAG_sphere	852.6978320729468
sub-30	5	passive	reg_PAG_sphere	-4288.921709349415
sub-30	5	passive	reg_PAG_sphere	-5087.615273374118
sub-30	5	passive	reg_PAG_sphere	-5171.306547371369
sub-30	5	passive	reg_PAG_sphere	7332.958969336991
sub-30	5	passive	reg_PAG_sphere	3172.8105026952726
sub-30	6	passive	reg_PAG_sphere	6823.371813921329
sub-30	6	passive	reg_PAG_sphere	1220.1398325446935
sub-30	6	passive	reg_PAG_sphere	3101.541181296961
sub-30	6	passive	reg_PAG_sphere	5632.760475255549
sub-30	6	passive	reg_PAG_sphere	1535.4712059248411
sub-30	6	passive	reg_PAG_sphere	-2687.9364090617564
sub-30	6	passive	reg_PAG_sphere	1208.642356116703
sub-30	6	passive	reg_PAG_sphere	4557.48670308154
sub-30	6	passive	reg_PAG_sphere	-2235.435132406281
sub-30	6	passive	reg_PAG_sphere	9913.24961144368
sub-30	6	passive	reg_PAG_sphere	-897.116190401619
sub-30	7	up	reg_PAG_sphere	2311.686747932172
sub-30	7	up	reg_PAG_sphere	-4791.774672681135
sub-30	7	up	reg_PAG_sphere	467.3850485590228
sub-30	7	up	reg_PAG_sphere	-1960.026141928578
sub-30	7	up	reg_PAG_sphere	-7108.084959306001
sub-30	7	up	reg_PAG_sphere	3738.0445937154536
sub-30	7	up	reg_PAG_sphere	-1318.782659132623
sub-30	7	up	reg_PAG_sphere	-2199.254955927711
sub-30	7	up	reg_PAG_sphere	2986.489814518576
sub-30	7	up	reg_PAG_sphere	1064.4426158029564
sub-30	8	passive	reg_PAG_sphere	3822.688095001184
sub-30	8	passive	reg_PAG_sphere	-1674.3204058053288
sub-30	8	passive	reg_PAG_sphere	-2514.6792927479346
sub-30	8	passive	reg_PAG_sphere	-633.1604534365724
sub-30	8	passive	reg_PAG_sphere	-8888.916221459003
sub-30	8	passive	reg_PAG_sphere	4347.469308001077
sub-30	8	passive	reg_PAG_sphere	1707.6087340212034
sub-30	8	passive	reg_PAG_sphere	2351.7341312201943
sub-30	8	passive	reg_PAG_sphere	-2376.6315127217813
sub-30	8	passive	reg_PAG_sphere	1980.876536385531
sub-30	8	passive	reg_PAG_sphere	-5706.268772059717
sub-30	9	passive	reg_PAG_sphere	-1762.806948574469
sub-30	9	passive	reg_PAG_sphere	473.6388145224196
sub-30	9	passive	reg_PAG_sphere	-3598.713712245976
sub-30	9	passive	reg_PAG_sphere	-89.11484633627697
sub-30	9	passive	reg_PAG_sphere	2990.0448778769314
sub-30	9	passive	reg_PAG_sphere	6035.687148309933
sub-30	9	passive	reg_PAG_sphere	-1314.194165179957
sub-30	9	passive	reg_PAG_sphere	-5372.232906397501
sub-30	9	passive	reg_PAG_sphere	3938.2591838413937
sub-30	9	passive	reg_PAG_sphere	6010.02212790193
sub-30	9	passive	reg_PAG_sphere	1061.7173257498143
sub-31	1	passive	reg_PAG_sphere	508.7785306354417
sub-31	1	passive	reg_PAG_sphere	-3781.854946913094
sub-31	1	passive	reg_PAG_sphere	1590.4616530841122
sub-31	1	passive	reg_PAG_sphere	7698.082188832654
sub-31	1	passive	reg_PAG_sphere	-5572.987978530869
sub-31	1	passive	reg_PAG_sphere	2391.265805106894
sub-31	1	passive	reg_PAG_sphere	-649.2440738773075
sub-31	1	passive	reg_PAG_sphere	3673.6073317787377
sub-31	1	passive	reg_PAG_sphere	-231.02636960895688
sub-31	1	passive	reg_PAG_sphere	-3304.752682572844
sub-31	1	passive	reg_PAG_sphere	2777.2307608487754
sub-31	2	passive	reg_PAG_sphere	-1075.416093277836
sub-31	2	passive	reg_PAG_sphere	4437.97327950527
sub-31	2	passive	reg_PAG_sphere	556.1883969153739
sub-31	2	passive	reg_PAG_sphere	-2176.601052012189
sub-31	2	passive	reg_PAG_sphere	-7609.577934371047
sub-31	2	passive	reg_PAG_sphere	-1523.835974109551
sub-31	2	passive	reg_PAG_sphere	8178.2500065441345
sub-31	2	passive	reg_PAG_sphere	-680.5188506981849
sub-31	2	passive	reg_PAG_sphere	4717.0810519779525
sub-31	2	passive	reg_PAG_sphere	-2149.1663924282693
sub-31	2	passive	reg_PAG_sphere	-182.0912384748553
sub-31	3	down	reg_PAG_sphere	-4736.044158433782
sub-31	3	down	reg_PAG_sphere	2503.3891977851745
sub-31	3	down	reg_PAG_sphere	-6355.30131119844
sub-31	3	down	reg_PAG_sphere	3733.370638156457
sub-31	3	down	reg_PAG_sphere	8269.513245561713
sub-31	3	down	reg_PAG_sphere	3738.973153061575
sub-31	3	down	reg_PAG_sphere	7206.535267267314
sub-31	3	down	reg_PAG_sphere	3409.5308670083023
sub-31	3	down	reg_PAG_sphere	-8604.385393903372
sub-31	3	down	reg_PAG_sphere	-845.756205057085
sub-31	4	passive	reg_PAG_sphere	2709.12498284462
sub-31	4	passive	reg_PAG_sphere	2655.846225527883
sub-31	4	passive	reg_PAG_sphere	4492.369569261402
sub-31	4	passive	reg_PAG_sphere	1776.1037917685062
sub-31	4	passive	reg_PAG_sphere	-4583.535629541657
sub-31	4	passive	reg_PAG_sphere	4551.302535238801
sub-31	4	passive	reg_PAG_sphere	195.87844678795045
sub-31	4	passive	reg_PAG_sphere	411.05046608793054
sub-31	4	passive	reg_PAG_sphere	4906.1620676845705
sub-31	4	passive	reg_PAG_sphere	-415.93555841014313
sub-31	4	passive	reg_PAG_sphere	5579.596896632665
sub-31	5	passive	reg_PAG_sphere	1179.6654593216335
sub-31	5	passive	reg_PAG_sphere	-1477.5043542310596
sub-31	5	passive	reg_PAG_sphere	342.50356704367005
