set_name	subject	down_minus_passive_FE	regulation_mean_minus_passive_FE	stim_down_FE	stim_down_temp_FE	stim_passive_FE	stim_passive_temp_FE	stim_up_FE	stim_up_temp_FE	up_minus_down_FE	up_minus_passive_FE	cond_passive	cond_up	cond_down	temp_passive	temp_up	temp_down	paired_up_minus_down	paired_up_minus_passive	paired_down_minus_passive	paired_regulation_mean_minus_passive	temp_up_minus_down	temp_up_minus_passive	temp_down_minus_passive	temp_regulation_mean_minus_passive	measure
fd_bad_run_exclude	sub-11	-0.0036797308168509	-0.0032721577569385	0.002307894860826	0.0022710155457097	0.0058514274407129	0.0113402267938479	0.0085883020896983	0.0006350148931367	-0.0004775579898109	-0.001120968303469	0.0058514274407129	0.0085883020896983	0.002307894860826	0.0113402267938479	0.0006350148931367	0.0022710155457097	0.0062804072288723	0.0027368746489853995	-0.0035435325798869005	-0.00040332896545075027	-0.001636000652573	-0.010705211900711201	-0.009069211248138202	-0.0098872115744247	signature_weighted_mean
fd_bad_run_exclude	sub-12	0.0050160113052046	0.0017746181392408	0.0036782784839706	0.0013842953676676	0.0026671828065101	0.0009469934308426	0.0041495151182125	0.0029018662482625	0.0002111662922886	0.0035418934317406	0.0026671828065101	0.0041495151182125	0.0036782784839706	0.0009469934308426	0.0029018662482625	0.0013842953676676	0.0004712366342419002	0.0014823323117023998	0.0010110956774604996	0.0012467139945814497	0.0015175708805949	0.0019548728174199	0.0004373019368249999	0.0011960873771224498	signature_weighted_mean
fd_bad_run_exclude	sub-13	0.006567003740514	-0.0005957449339049	0.0074819165635169	0.0005070593803838	0.0037737610608444	0.0002831274048893	-0.0027134151901214	-0.0004933097208766	-0.0118759842112187	-0.0016329319441517	0.0037737610608444	-0.0027134151901214	0.0074819165635169	0.0002831274048893	-0.0004933097208766	0.0005070593803838	-0.0101953317536383	-0.006487176250965799	0.0037081555026725	-0.00138951037414665	-0.0010003691012603999	-0.0007764371257659	0.00022393197549449998	-0.0002762525751357	signature_weighted_mean
fd_bad_run_exclude	sub-14	-0.009987628655215	-0.0054341872900663	-6.771374208008106e-06	-9.261151069385428e-05	0.0113544151655954	0.0036119652970581	0.0117387668801991	0.0054536870323692	0.0100745774979552	-0.001037918929766	0.0113544151655954	0.0117387668801991	-6.771374208008106e-06	0.0036119652970581	0.0054536870323692	-9.261151069385428e-05	0.011745538254407108	0.00038435171460370066	-0.011361186539803407	-0.005488417412599853	0.0055462985430630544	0.0018417217353111	-0.003704576807751954	-0.0009314275362204273	signature_weighted_mean
fd_bad_run_exclude	sub-15	-0.0044001457758673	-0.0082389700073623	0.0218342037648395	0.0129277902751135	0.0256897614663931	0.0092682323108309	0.0221994833826935	0.0096303330328163	-0.0025682073115285	-0.0095190090327741	0.0256897614663931	0.0221994833826935	0.0218342037648395	0.0092682323108309	0.0096303330328163	0.0129277902751135	0.0003652796178540002	-0.0034902780836995988	-0.003855557701553599	-0.003672917892626599	-0.0032974572422972	0.00036210072198539917	0.003659557964282599	0.002010829343133999	signature_weighted_mean
fd_bad_run_exclude	sub-16	-0.0094487159935233	-0.0075484701012934	0.0104100957979223	0.0134813668964325	0.0217183546483979	0.0114933341295935	0.0122610838261173	-0.0003217711574319	0.0066963048345666	-0.0070331706335264	0.0217183546483979	0.0122610838261173	0.0104100957979223	0.0114933341295935	-0.0003217711574319	0.0134813668964325	0.0018509880281949997	-0.0094572708222806	-0.0113082588504756	-0.0103827648363781	-0.013803138053864399	-0.0118151052870254	0.0019880327668389992	-0.0049135362600932	signature_weighted_mean
fd_bad_run_exclude	sub-17	-0.0021148376637536	-0.004015401893032	0.0170604622951474	0.0122616016032445	0.0170907516178579	0.0089144038774915	0.0083645552514884	0.0056209341583047	-0.0071469301037595	-0.0072633896858264	0.0170907516178579	0.0083645552514884	0.0170604622951474	0.0089144038774915	0.0056209341583047	0.0122616016032445	-0.008695907043659001	-0.008726196366369501	-3.02893227105e-05	-0.004378242844540001	-0.0066406674449398	-0.003293469719186799	0.0033471977257530008	2.686400328310093e-05	signature_weighted_mean
fd_bad_run_exclude	sub-18	-2.7516018924838376e-05	-0.0066241650568954	0.0195961281132698	0.0123895769321591	0.0159622314391039	0.0081658611554629	0.0062421983132319	0.0030308723371988	-0.0139455432240448	-0.0131210553820756	0.0159622314391039	0.0062421983132319	0.0195961281132698	0.0081658611554629	0.0030308723371988	0.0123895769321591	-0.013353929800037901	-0.009720033125872	0.0036338966741659012	-0.0030430682258530493	-0.009358704594960299	-0.005134988818264099	0.0042237157766962	-0.00045563652078394953	signature_weighted_mean
fd_bad_run_exclude	sub-19					0.0170274945944579	0.0034443512525164	0.0090398050230835	0.0014481692490031		-0.0061819782764138	0.0170274945944579	0.0090398050230835		0.0034443512525164	0.0014481692490031			-0.0079876895713744				-0.0019961820035133			signature_weighted_mean
fd_bad_run_exclude	sub-20	-0.0026306127194004	-0.0029751307529155	-0.0080759040915367	-0.0018652318532336	0.0041129306484048	0.0062967931170631	-0.0003174625405891	-0.0003090643633839	0.00934045838469	-0.0028753992074435	0.0041129306484048	-0.0003174625405891	-0.0080759040915367	0.0062967931170631	-0.0003090643633839	-0.0018652318532336	0.0077584415509476005	-0.0044303931889939	-0.0121888347399415	-0.0083096139644677	0.0015561674898497	-0.006605857480447	-0.0081620249702967	-0.007383941225371849	signature_weighted_mean
