effect	roi	family	behavior	n	pearson_r	pearson_p	spearman_rho	spearman_p	pearson_q_fdr	spearman_q_fdr
stim_up_temp_FE	reg_putamen_L	secondary_subcortical	passive_acrossrun_slope_z	33	0.032416225997817065	0.8578720053313583	-0.04512032085561497	0.8031061703437151	0.9086225522680142	0.9941086640252161
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	mean_reg_success_z	33	-0.18380436126596428	0.30587326922357877	-0.17847593582887702	0.3203485296994499	0.6808500591186234	0.9816963578833267
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	reg_success_z_up	33	-0.23615070080630893	0.18580912471317657	-0.034090909090909095	0.8506095583620601	0.6808500591186234	0.9941086640252161
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	reg_success_z_down	33	-0.04229581898497406	0.8152125767180328	-0.1360294117647059	0.45035829855079756	0.9086225522680142	0.9816963578833267
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	success_asymmetry_z_up_minus_down	33	-0.16401358251798295	0.36173987183141026	-0.0053475935828877	0.9764377093265237	0.6809221116826546	0.9941086640252161
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	task_separation_rating_z_up_minus_down	33	-0.16529496912121358	0.35794919595291863	-0.12065508021390375	0.5036004468412304	0.6809221116826546	0.9816963578833267
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	passive_sensory_slope_z	33	-0.1789118964564629	0.3191484652118547	-0.001336898395721925	0.9941086640252161	0.6808500591186234	0.9941086640252161
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	passive_withinrun_slope_z	33	-0.2644906649599727	0.13690051252873053	-0.25434491978609625	0.15318345604602016	0.6808500591186234	0.980374118694529
stim_up_temp_FE	reg_putamen_R	secondary_subcortical	passive_acrossrun_slope_z	33	-0.20328356552826474	0.25652430917581504	-0.21858288770053477	0.22167319439137453	0.6808500591186234	0.9816963578833267
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	mean_reg_success_z	33	0.13518624302188273	0.45319721029965543	0.07419786096256685	0.6815375957464214	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	reg_success_z_up	33	0.024825423684462056	0.890925447768744	-0.02540106951871658	0.8884118166127934	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	reg_success_z_down	33	0.19326087424823252	0.28121620184290524	0.1647727272727273	0.35949124529424703	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.12683568250321928	0.48182522406858563	-0.20889037433155083	0.24335582324949379	0.9785186831621449	0.9303553827762188
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.1282760740620886	0.47682146186913543	0.04010695187165776	0.8246236053131015	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.35289850040583975	0.043966018845992966	-0.3449197860962567	0.04932039198201311	0.5275922261519156	0.6513306653725295
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	passive_withinrun_slope_z	33	0.07212415850134515	0.6899916837868492	0.21891711229946526	0.22094980001319292	0.9785186831621449	0.9303553827762188
stim_up_temp_FE	reg_vmPFC	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.07904575864770474	0.6619228559020521	-0.026403743315508023	0.8840360735526009	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	mean_reg_success_z	33	0.04609637479563176	0.7989328688810412	0.039104278074866314	0.8289426989227944	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	reg_success_z_up	33	-0.023544655775684622	0.8965217901586805	-0.058489304812834236	0.746455195029992	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	reg_success_z_down	33	0.10076676969010345	0.5768686119340178	0.09491978609625669	0.5992796260006483	0.9785186831621449	0.977200054155366
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.09646182733837075	0.5933327873168224	-0.22827540106951874	0.2013451332955642	0.9785186831621449	0.9303553827762188
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.0285224488497927	0.8748010905062926	0.004010695187165776	0.9823272134277938	0.9785186831621449	1.0
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.3531545099889407	0.04380227274204013	-0.36330213903743314	0.037695786818266123	0.5275922261519156	0.6513306653725295
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.006653871244483418	0.9706842773258336	0.25	0.16056863389412462	0.9785186831621449	0.862544669613262
stim_up_temp_FE	reg_vmPFC_mOFC	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.16639516627753273	0.3547135637450662	-0.02840909090909091	0.8752947941525229	0.9785186831621449	0.977200054155366
stim_up_temp_FE	sensory_S1_L	targeted_sensory	mean_reg_success_z	33	-0.38987673923839034	0.024902942223009143	-0.3616310160427808	0.03865111056750519	0.3130655593749721	0.3003395131088072
stim_up_temp_FE	sensory_S1_L	targeted_sensory	reg_success_z_up	33	-0.33482818857784963	0.05682362259183717	-0.3699866310160428	0.03406358757856266	0.46953722625419436	0.3003395131088072
stim_up_temp_FE	sensory_S1_L	targeted_sensory	reg_success_z_down	33	-0.27062827534565725	0.12768792088251057	-0.2359625668449198	0.18617014332469822	0.633542227226081	0.6673473902028199
stim_up_temp_FE	sensory_S1_L	targeted_sensory	success_asymmetry_z_up_minus_down	33	-0.07180171634828454	0.6913095603155536	-0.10795454545454546	0.5498456038599482	0.9505506454338861	0.9816073788511099
stim_up_temp_FE	sensory_S1_L	targeted_sensory	task_separation_rating_z_up_minus_down	33	-0.36606991995370713	0.03615560458312057	-0.36397058823529416	0.037319043676532423	0.3977116504143262	0.3003395131088072
stim_up_temp_FE	sensory_S1_L	targeted_sensory	passive_sensory_slope_z	33	-0.07551761895573036	0.6761768460918687	-0.034090909090909095	0.8506095583620601	0.9505506454338861	0.9911630914606229
stim_up_temp_FE	sensory_S1_L	targeted_sensory	passive_withinrun_slope_z	33	-0.19901238910667257	0.2668657108558228	-0.21022727272727276	0.2402838477334271	0.8270438998475974	0.7183780421488994
stim_up_temp_FE	sensory_S1_L	targeted_sensory	passive_acrossrun_slope_z	33	-0.019717631769112315	0.9132722028733128	-0.09993315508021391	0.580040723866565	0.9610255753040781	0.9816073788511099
stim_up_temp_FE	sensory_S1_R	targeted_sensory	mean_reg_success_z	33	-0.4994400619540774	0.003085591343824156	-0.46223262032085566	0.0067643012642415005	0.2411831256709703	0.25179797670571613
stim_up_temp_FE	sensory_S1_R	targeted_sensory	reg_success_z_up	33	-0.4380951807185473	0.010772806364512213	-0.4024064171122995	0.02025255872007992	0.3130655593749721	0.3003395131088072
stim_up_temp_FE	sensory_S1_R	targeted_sensory	reg_success_z_down	33	-0.33668781907083967	0.05537706595987278	-0.3572860962566845	0.04122669981243061	0.46953722625419436	0.3003395131088072
stim_up_temp_FE	sensory_S1_R	targeted_sensory	success_asymmetry_z_up_minus_down	33	-0.10722935023168267	0.5525449047584122	-0.09358288770053476	0.6044560071231155	0.924017602638748	0.9850394190154476
stim_up_temp_FE	sensory_S1_R	targeted_sensory	task_separation_rating_z_up_minus_down	33	-0.4726071604798824	0.005481434674340234	-0.44050802139037437	0.01029807847459195	0.2411831256709703	0.25179797670571613
stim_up_temp_FE	sensory_S1_R	targeted_sensory	passive_sensory_slope_z	33	-0.09960416203183355	0.5812947601468713	-0.08656417112299465	0.631938548223677	0.924017602638748	0.9911630914606229
stim_up_temp_FE	sensory_S1_R	targeted_sensory	passive_withinrun_slope_z	33	-0.09426881772606158	0.6017977479018157	-0.19050802139037434	0.288257662056037	0.924017602638748	0.7550340161028001
stim_up_temp_FE	sensory_S1_R	targeted_sensory	passive_acrossrun_slope_z	33	0.0161260467714067	0.9290256506164097	-0.012366310160427808	0.945544926243306	0.9610255753040781	0.9911630914606229
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	mean_reg_success_z	33	-0.22069283996000408	0.21713340774619388	-0.27640374331550804	0.11944520495156145	0.7798200398841585	0.500532287416067
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	reg_success_z_up	33	-0.028284397197870872	0.8758379213537694	-0.1233288770053476	0.49412008966351806	0.9610255753040781	0.9732106757291902
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	reg_success_z_down	33	-0.32883677916394216	0.06168830649301667	-0.2964572192513369	0.09388518276866462	0.46953722625419436	0.4762142619901338
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	success_asymmetry_z_up_minus_down	33	0.22741376160007507	0.20309797493894152	0.1450534759358289	0.42058180274483636	0.7793433628379964	0.92527996603864
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	task_separation_rating_z_up_minus_down	33	-0.17060243457311447	0.3425029070941272	-0.22660427807486633	0.20475431290313792	0.924017602638748	0.6673473902028199
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	passive_sensory_slope_z	33	0.15143586909640433	0.40020392677414035	0.049799465240641716	0.7831501222160653	0.924017602638748	0.9911630914606229
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	passive_withinrun_slope_z	33	-0.3156701507221783	0.0735282332719499	-0.295788770053476	0.09466368768257923	0.46953722625419436	0.4762142619901338
stim_up_temp_FE	sensory_S2_operculum_L	targeted_sensory	passive_acrossrun_slope_z	33	0.024399406139584037	0.8927863804909004	-0.014037433155080216	0.9381993063202716	0.9610255753040781	0.9911630914606229
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	mean_reg_success_z	33	-0.14854372212023642	0.40936719983839587	-0.26704545454545453	0.133008309055652	0.924017602638748	0.5089013563868424
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	reg_success_z_up	33	-0.08144436310209491	0.6522979979245875	-0.18282085561497327	0.3085135398160817	0.9410200625797328	0.7756911858232912
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	reg_success_z_down	33	-0.1533541532644495	0.3941913997157248	-0.2212566844919786	0.21593108048691717	0.924017602638748	0.6786405386731683
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	success_asymmetry_z_up_minus_down	33	0.04932271975008323	0.7851774249126892	0.10160427807486631	0.5736895349853548	0.9610255753040781	0.9816073788511099
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	task_separation_rating_z_up_minus_down	33	-0.1215870145418905	0.5002858024836251	-0.2269385026737968	0.20406930574365761	0.924017602638748	0.6673473902028199
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	passive_sensory_slope_z	33	0.08800964517480046	0.6262373528060063	-0.011363636363636364	0.9499544501669197	0.924017602638748	0.9911630914606229
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	passive_withinrun_slope_z	33	0.07429051512454589	0.6811607390486274	0.00267379679144385	0.9882176333995196	0.9505506454338861	0.9911630914606229
stim_up_temp_FE	sensory_S2_operculum_R	targeted_sensory	passive_acrossrun_slope_z	33	0.269336185620393	0.1295881828416984	0.196524064171123	0.27301436335652507	0.633542227226081	0.7550340161028001
stim_up_temp_FE	sensory_dACC_MCC	targeted_sensory	mean_reg_success_z	33	-0.403082894932955	0.0200235328254726	-0.4348262032085562	0.011445362577532552	0.3130655593749721	0.25179797670571613
stim_up_temp_FE	sensory_dACC_MCC	targeted_sensory	reg_success_z_up	33	-0.3238282208269621	0.0660013681138384	-0.3522727272727273	0.044368337163801064	0.46953722625419436	0.3003395131088072
