effect	roi	comparison_set	n_overlap_subjects	pearson_r	pearson_p	main_mean	comparison_mean
up_minus_passive_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	1.0	0.0	-0.09722927742228477	0.014477324139219351
up_minus_passive_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	28	0.9999940225106521	1.5790596214512722e-65	-0.12442464473530311	-0.14696983011422812
up_minus_passive_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	1.0	0.0	-0.12442464473530311	-0.019070407039879892
up_minus_passive_FE	reg_mOFC	fd_bad_run_exclude	28	0.9999839723295059	5.847159476468185e-60	-0.10702316031727771	-0.1362647378679997
up_minus_passive_FE	reg_mOFC	high_motion_subject_exclude	26	1.0	0.0	-0.10702316031727771	-0.0026752890441387603
up_minus_passive_FE	reg_pgACC_rACC	fd_bad_run_exclude	28	0.9999803850555953	8.077055163875592e-59	-0.11307739021647263	-0.13940372928040493
up_minus_passive_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.11307739021647263	-0.006397523322588173
up_minus_passive_FE	reg_putamen_L	fd_bad_run_exclude	28	0.9999967825784979	5.026482142423234e-69	-0.10442597047905579	-0.12429356868960895
up_minus_passive_FE	reg_putamen_L	high_motion_subject_exclude	26	1.0	0.0	-0.10442597047905579	0.009714319899033468
up_minus_passive_FE	reg_putamen_R	fd_bad_run_exclude	28	0.9999946708362979	3.5499591123313135e-66	-0.10248582842618678	-0.12447397241235844
up_minus_passive_FE	reg_putamen_R	high_motion_subject_exclude	26	1.0	0.0	-0.10248582842618678	0.010271743065319382
up_minus_passive_FE	reg_vmPFC	fd_bad_run_exclude	28	0.9999800357006385	1.0160687586577479e-58	-0.09448256621236038	-0.1304528920528745
up_minus_passive_FE	reg_vmPFC	high_motion_subject_exclude	26	1.0	0.0	-0.09448256621236038	0.005977023057102297
up_minus_passive_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	28	0.9999892575678193	3.220894686260347e-62	-0.10129902032062862	-0.13361192717483
up_minus_passive_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.10129902032062862	0.001274049013423232
up_minus_passive_FE	sensory_S1_L	fd_bad_run_exclude	28	0.9999782757724094	3.047139639718722e-58	-0.09645772873155886	-0.11671579884464986
up_minus_passive_FE	sensory_S1_L	high_motion_subject_exclude	26	1.0	0.0	-0.09645772873155886	0.018927815132953513
up_minus_passive_FE	sensory_S1_R	fd_bad_run_exclude	28	0.9999872521646971	2.98065270206728e-61	-0.10174123173408478	-0.11999826168539585
up_minus_passive_FE	sensory_S1_R	high_motion_subject_exclude	26	1.0	0.0	-0.10174123173408478	0.015086264721713424
up_minus_passive_FE	sensory_S2_operculum_L	fd_bad_run_exclude	28	0.9999744356006455	2.528536958102457e-57	-0.13722173243083738	-0.15185288604282374
up_minus_passive_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	1.0	0.0	-0.13722173243083738	-0.02002270885098439
up_minus_passive_FE	sensory_S2_operculum_R	fd_bad_run_exclude	28	0.9999895146590727	2.350803383743207e-62	-0.14752321458901418	-0.16055218057174767
up_minus_passive_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	1.0	0.0	-0.14752321458901418	-0.02835012750270275
up_minus_passive_FE	sensory_dACC_MCC	fd_bad_run_exclude	28	0.9999960169685836	8.061898535661605e-68	-0.112874973035959	-0.13051787440157828
up_minus_passive_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	1.0	0.0	-0.112874973035959	0.0029792481915277536
up_minus_passive_FE	sensory_insula_all_L	fd_bad_run_exclude	28	0.9999832479616569	1.0387414814873207e-59	-0.1318087324528306	-0.15303922244181326
up_minus_passive_FE	sensory_insula_all_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.1318087324528306	-0.02109466097317636
up_minus_passive_FE	sensory_insula_all_R	fd_bad_run_exclude	28	0.9999945082258841	5.247105759469623e-66	-0.14137360934612594	-0.1603397087871729
up_minus_passive_FE	sensory_insula_all_R	high_motion_subject_exclude	26	1.0	0.0	-0.14137360934612594	-0.029063580949486304
up_minus_passive_FE	sensory_posterior_insula_L	fd_bad_run_exclude	28	0.99998261580597	1.6812630752601042e-59	-0.13405538631504346	-0.1514560910498923
up_minus_passive_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	-0.13405538631504346	-0.018863328504197013
up_minus_passive_FE	sensory_posterior_insula_R	fd_bad_run_exclude	28	0.9999965405564496	1.290450376160464e-68	-0.1497143857237516	-0.16510832306396747
up_minus_passive_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	-0.1497143857237516	-0.03206657170532988
up_minus_passive_FE	sensory_thalamus_L	fd_bad_run_exclude	28	0.9999901168075828	1.089704631754834e-62	-0.11038879060299334	-0.13206566087423458
up_minus_passive_FE	sensory_thalamus_L	high_motion_subject_exclude	26	1.0	0.0	-0.11038879060299334	0.0011466552521317052
up_minus_passive_FE	sensory_thalamus_R	fd_bad_run_exclude	28	0.9999922792660172	4.397556497138532e-64	-0.11954973206262696	-0.1381210395317924
up_minus_passive_FE	sensory_thalamus_R	high_motion_subject_exclude	26	1.0	0.0	-0.11954973206262696	-0.0050965480488510085
