set_name	effect	family	roi	measure	n	mean	sd	se	t	p	dz	ci_lo_boot	ci_hi_boot	q_fdr_family	q_fdr_effect_all_rois
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_NAc_R	roi_mean_beta	26	-0.009449250655821882	0.058545588371760535	0.011481734520860685	-0.8229811130586527	0.41830016092259015	-0.16139987518478383	-0.03274058257587827	0.011949993064627046	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_PAG_sphere	roi_mean_beta	26	-0.018585796673925452	0.1299904708238754	0.02549322874277132	-0.7290483626635764	0.47274736488706715	-0.14297814721440175	-0.06596941727867278	0.03125953611899883	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_SMA_preSMA	roi_mean_beta	26	0.006528907992805426	0.04652360878661594	0.009124030347911979	0.7155728054214067	0.4808856272794033	0.14033537300923404	-0.010875809522650132	0.024220131862630986	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_anterior_insula_L	roi_mean_beta	26	0.005872848389956813	0.06220507285393042	0.012199418474102003	0.48140396219903536	0.6344164768682696	0.09441108450668326	-0.017975792438329124	0.028847456180777102	0.8458886358243595	0.9617404709230326
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_anterior_insula_R	roi_mean_beta	26	-0.014611963569712736	0.10016674119976218	0.01964431415348407	-0.743826608327845	0.46391553414207753	-0.14587639963820073	-0.05125004833081011	0.023560278525663017	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_dlPFC_IFJ_L	roi_mean_beta	26	-0.0004267129764999621	0.05231769349833484	0.010260343848237527	-0.041588564945926325	0.9671570601617395	-0.008156188623138431	-0.020387845226706794	0.01788409301337266	0.9671570601617395	0.9873944584136415
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_dlPFC_IFJ_R	roi_mean_beta	26	-0.011151781054930044	0.08703927481268374	0.017069806181493823	-0.6533044919408758	0.5195238079378214	-0.1281235520278595	-0.04403938195632341	0.02123816936151482	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_mOFC	roi_mean_beta	26	0.009952818742021918	0.043508977953388865	0.008532812600031081	1.166417125108978	0.2544526892251365	0.22875321853536448	-0.006307199084011909	0.027069683365586496	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_pgACC_rACC	roi_mean_beta	26	-0.0020168716750609186	0.05647464883700103	0.011075589863198784	-0.1821006104390379	0.8569723059305007	-0.03571286792560816	-0.024536557618277863	0.018571586625498286	0.9348788791969098	0.9793969210634293
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_vmPFC	roi_mean_beta	26	0.01666251546703279	0.09090776292683937	0.01782847911927003	0.9346010591011661	0.3589341385545316	0.18329034760697419	-0.017333926251516318	0.05161069005329269	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_regulatory_value	reg_vmPFC_mOFC	roi_mean_beta	26	0.013015453005209565	0.05065816385133981	0.009934883307721628	1.3100760826343723	0.20208059341621598	0.2569270580632253	-0.005952754425099836	0.03138048180217781	0.7792857119067321	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_S1_L	roi_mean_beta	26	0.012291738781361626	0.04421093364718858	0.008670477437737323	1.4176542029696255	0.16863588068690916	0.27802486324880565	-0.004430370463300138	0.029222170964707257	0.7428545457833984	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_S1_R	roi_mean_beta	26	0.012407444471206803	0.03645272667625247	0.007148967870995216	1.7355574532019193	0.09495439557528726	0.3403708200322301	-0.001796109553498144	0.02526254385145596	0.7428545457833984	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_S2_operculum_L	roi_mean_beta	26	0.005967878038063645	0.04900665373372408	0.009610995526313223	0.6209427547567409	0.5402578514788352	0.12177689320494926	-0.012916199887583319	0.024109561680345965	0.7428545457833984	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_S2_operculum_R	roi_mean_beta	26	0.009619628107499851	0.07218993314872327	0.014157610685011484	0.6794669186435569	0.5030852242680945	0.1332544260386253	-0.01877616447621991	0.0353502885744092	0.7428545457833984	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_dACC_MCC	roi_mean_beta	26	0.00648547790478915	0.03797394100990206	0.007447302546827382	0.8708492590450783	0.3921223338775829	0.17078759097187202	-0.007698944210782288	0.020456966896353335	0.7428545457833984	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_insula_all_L	roi_mean_beta	26	0.007168854085298685	0.05761765943239187	0.011299752683588828	0.6344257512565169	0.5315662225210304	0.124421126368567	-0.014460842392873019	0.028347655367822598	0.7428545457833984	0.8644125623661363
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_insula_all_R	roi_mean_beta	26	-0.004054632557269473	0.07075899642102192	0.013876980904347415	-0.29218405539487535	0.7725569833282779	-0.05730200769304403	-0.029077040288113774	0.023256468034098622	0.7919958902788893	0.9617404709230326
fd_bad_run_exclude	up_minus_down_FE	targeted_sensory	sensory_posterior_insula_L	roi_mean_beta	26	0.009111924347682642	0.05955938013411093	0.011680555443127775	0.7800934118285976	0.44265945599709244	0.1529889049745843	-0.013273547892458736	0.03231486016168042	0.7428545457833984	0.8644125623661363
