comparison	n	r	p	spearman_rho	spearman_p	modality	target	family	quantity	behavior_variable	q_fdr_behavior_corr
ROI_activity:salience_aINS:up_minus_down~reg_success_z_up	33	0.4580610211501066	0.007348070098092525	0.5608288770053476	0.0006863788217373173	ROI_activity	salience_aINS	salience	up_minus_down	reg_success_z_up	0.2062741858461318
ROI_activity:salience_aINS:up_minus_down~temperature_raw_down	33	0.05635149738478315	0.7554354461726248	0.07426106572325057	0.6812805118089984	ROI_activity	salience_aINS	salience	up_minus_down	temperature_raw_down	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~temperature_raw_up	33	0.08688626286576476	0.630666345714311	0.14852213144650114	0.40943604910330755	ROI_activity	salience_aINS	salience	up_minus_down	temperature_raw_up	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~temperature_z_subject_down	33	0.025957491198948395	0.8859831434484869	-0.02696778173580499	0.8815760368193093	ROI_activity	salience_aINS	salience	up_minus_down	temperature_z_subject_down	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~temperature_z_subject_up	33	0.06793773828758592	0.7071705323649178	0.013141675676931142	0.942136131245857	ROI_activity	salience_aINS	salience	up_minus_down	temperature_z_subject_up	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~passive_mean_rating_z	33	-0.14981035996021305	0.40533956288894485	-0.15975935828877008	0.37449549759185863	ROI_activity	salience_aINS	salience	up_minus_down	passive_mean_rating_z	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~passive_mean_rating_raw	33	-0.0467391029667103	0.7961877352241767	0.00267379679144385	0.9882176333995196	ROI_activity	salience_aINS	salience	up_minus_down	passive_mean_rating_raw	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~passive_sensory_slope_z	33	0.19250541961432838	0.28313741327994707	0.3004679144385027	0.08931621488076892	ROI_activity	salience_aINS	salience	up_minus_down	passive_sensory_slope_z	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~passive_withinrun_slope_z	33	0.21071572031038532	0.23916798272070358	0.1804812834224599	0.3148516246055581	ROI_activity	salience_aINS	salience	up_minus_down	passive_withinrun_slope_z	0.9501193834110142
ROI_activity:salience_aINS:up_minus_down~passive_acrossrun_slope_z	33	0.29976999387812603	0.09009880033392535	0.18850267379679145	0.29345760796543935	ROI_activity	salience_aINS	salience	up_minus_down	passive_acrossrun_slope_z	0.6699654383804706
ROI_activity:salience_aINS:up_minus_down~success_asymmetry_z_up_minus_down	33	0.1345604476569688	0.455310427637531	0.1450534759358289	0.42058180274483636	ROI_activity	salience_aINS	salience	up_minus_down	success_asymmetry_z_up_minus_down	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~success_asymmetry_raw_up_minus_down	33	0.1398786571199276	0.43752050043732865	0.19786096256684493	0.2696995351757362	ROI_activity	salience_aINS	salience	up_minus_down	success_asymmetry_raw_up_minus_down	0.9971624164816983
ROI_activity:salience_aINS:up_minus_down~mean_reg_success_z	33	0.5041525644816824	0.0027760224925867335	0.5394385026737968	0.0011969764672226657	ROI_activity	salience_aINS	salience	up_minus_down	mean_reg_success_z	0.1304475247005538
ROI_activity:salience_aINS:up_minus_down~mean_reg_success_raw	33	0.38847155921236404	0.025475250787449576	0.5374331550802139	0.001258686386537889	ROI_activity	salience_aINS	salience	up_minus_down	mean_reg_success_raw	0.3829590664249321
ROI_activity:salience_aINS:up_minus_down~task_separation_prediction_error_z_up_minus_down	33	0.5041525644816824	0.0027760224925867335	0.5394385026737968	0.0011969764672226657	ROI_activity	salience_aINS	salience	up_minus_down	task_separation_prediction_error_z_up_minus_down	0.1304475247005538
ROI_activity:salience_aINS:up_minus_down~task_separation_rating_z_up_minus_down	33	0.5121618849515411	0.0023114504010255856	0.5661764705882353	0.0005937609369512797	ROI_activity	salience_aINS	salience	up_minus_down	task_separation_rating_z_up_minus_down	0.1304475247005538
ROI_activity:salience_aINS:up_minus_down~task_separation_rating_raw_up_minus_down	33	0.39996414841660277	0.021097554708574207	0.5230614973262033	0.0017886103776867958	ROI_activity	salience_aINS	salience	up_minus_down	task_separation_rating_raw_up_minus_down	0.3598994626756777
ROI_activity:salience_aINS:up_minus_passive~up_first	33	0.08297510756623684	0.6461841218416259	0.10825317547305482	0.5487358504871245	ROI_activity	salience_aINS	salience	up_minus_passive	up_first	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~prediction_error_raw_down	33	-0.19501630891596552	0.27678447741459733	-0.016711229946524065	0.9264569529080986	ROI_activity	salience_aINS	salience	up_minus_passive	prediction_error_raw_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~prediction_error_raw_up	33	0.08094787252076274	0.6542858125673641	0.10127005347593585	0.574957263022393	ROI_activity	salience_aINS	salience	up_minus_passive	prediction_error_raw_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~prediction_error_z_down	33	-0.130026399218011	0.47077763004577194	0.1447192513368984	0.42166462616408107	ROI_activity	salience_aINS	salience	up_minus_passive	prediction_error_z_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~prediction_error_z_up	33	0.07556448491610065	0.6759867651050468	0.03743315508021391	0.8361520648204936	ROI_activity	salience_aINS	salience	up_minus_passive	prediction_error_z_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~rating_raw_down	33	-0.2555426099630982	0.151191602264143	-0.16945187165775402	0.34581648231955997	ROI_activity	salience_aINS	salience	up_minus_passive	rating_raw_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~rating_raw_up	33	-0.06015973946071436	0.7394608733256013	-0.03308823529411765	0.854956355062533	ROI_activity	salience_aINS	salience	up_minus_passive	rating_raw_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~rating_z_subject_down	33	-0.1822021838079977	0.310181713500108	0.024064171122994655	0.8942511515271847	ROI_activity	salience_aINS	salience	up_minus_passive	rating_z_subject_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~rating_z_subject_up	33	0.10358861183489425	0.566188938725731	0.058155080213903754	0.7478570431344127	ROI_activity	salience_aINS	salience	up_minus_passive	rating_z_subject_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~reg_success_raw_down	33	0.19501630891596552	0.27678447741459733	0.016711229946524065	0.9264569529080986	ROI_activity	salience_aINS	salience	up_minus_passive	reg_success_raw_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~reg_success_raw_up	33	0.08094787252076274	0.6542858125673641	0.10127005347593585	0.574957263022393	ROI_activity	salience_aINS	salience	up_minus_passive	reg_success_raw_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~reg_success_z_down	33	0.130026399218011	0.47077763004577194	-0.1447192513368984	0.42166462616408107	ROI_activity	salience_aINS	salience	up_minus_passive	reg_success_z_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~reg_success_z_up	33	0.07556448491610065	0.6759867651050468	0.03743315508021391	0.8361520648204936	ROI_activity	salience_aINS	salience	up_minus_passive	reg_success_z_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~temperature_raw_down	33	-0.1636430905705273	0.3628403243340806	-0.24134846360056436	0.1760287489398857	ROI_activity	salience_aINS	salience	up_minus_passive	temperature_raw_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~temperature_raw_up	33	0.04142077279240742	0.8189718725700321	0.07426106572325057	0.6812805118089984	ROI_activity	salience_aINS	salience	up_minus_passive	temperature_raw_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~temperature_z_subject_down	33	-0.18916520034099538	0.29173307523415704	-0.1562748377510751	0.38513753284353347	ROI_activity	salience_aINS	salience	up_minus_passive	temperature_z_subject_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~temperature_z_subject_up	33	0.030835393354836264	0.8647379789147511	0.002766668563564451	0.9878084139466505	ROI_activity	salience_aINS	salience	up_minus_passive	temperature_z_subject_up	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~passive_mean_rating_z	33	0.06455110187778378	0.7211724371210796	-0.014037433155080216	0.9381993063202716	ROI_activity	salience_aINS	salience	up_minus_passive	passive_mean_rating_z	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~passive_mean_rating_raw	33	-0.1531321736363312	0.3948844846481093	-0.09725935828877007	0.5902672492299021	ROI_activity	salience_aINS	salience	up_minus_passive	passive_mean_rating_raw	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~passive_sensory_slope_z	33	-0.0959903772263116	0.5951481935568104	0.10661764705882353	0.5548265632603793	ROI_activity	salience_aINS	salience	up_minus_passive	passive_sensory_slope_z	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~passive_withinrun_slope_z	33	0.1875475605500853	0.2959551520434382	-0.022393048128342245	0.9015579543205565	ROI_activity	salience_aINS	salience	up_minus_passive	passive_withinrun_slope_z	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~passive_acrossrun_slope_z	33	0.44135767854300856	0.010135176125471816	0.41209893048128343	0.017170661886918747	ROI_activity	salience_aINS	salience	up_minus_passive	passive_acrossrun_slope_z	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~success_asymmetry_z_up_minus_down	33	-0.036409480648022796	0.8405747932586529	0.07118983957219252	0.6938128492026008	ROI_activity	salience_aINS	salience	up_minus_passive	success_asymmetry_z_up_minus_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~success_asymmetry_raw_up_minus_down	33	-0.07438827233491782	0.6807632084800873	0.07854278074866311	0.663947968738732	ROI_activity	salience_aINS	salience	up_minus_passive	success_asymmetry_raw_up_minus_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~mean_reg_success_z	33	0.1302986446649151	0.4698411996699169	-0.028074866310160432	0.8767506981148385	ROI_activity	salience_aINS	salience	up_minus_passive	mean_reg_success_z	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~mean_reg_success_raw	33	0.16780119815265565	0.3506041345301804	0.01570855614973262	0.9308586828074159	ROI_activity	salience_aINS	salience	up_minus_passive	mean_reg_success_raw	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~task_separation_prediction_error_z_up_minus_down	33	0.13029864466491506	0.4698411996699169	-0.028074866310160432	0.8767506981148385	ROI_activity	salience_aINS	salience	up_minus_passive	task_separation_prediction_error_z_up_minus_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~task_separation_rating_z_up_minus_down	33	0.16739010938508891	0.35180264948862916	0.023729946524064172	0.8957118490330904	ROI_activity	salience_aINS	salience	up_minus_passive	task_separation_rating_z_up_minus_down	0.994250420057306
ROI_activity:salience_aINS:up_minus_passive~task_separation_rating_raw_up_minus_down	33	0.20197404437081326	0.2596663939704881	0.0752005347593583	0.6774634048445489	ROI_activity	salience_aINS	salience	up_minus_passive	task_separation_rating_raw_up_minus_down	0.994250420057306
ROI_activity:salience_dACC_MCC:beta_down~up_first	33	-0.41577294994115127	0.016109614698066023	-0.39480569878408234	0.02297846627369206	ROI_activity	salience_dACC_MCC	salience	beta_down	up_first	0.286497104361454
ROI_activity:salience_dACC_MCC:beta_down~prediction_error_raw_down	33	-0.08878208457885432	0.6231993772768801	0.003342245989304813	0.9852723280032905	ROI_activity	salience_dACC_MCC	salience	beta_down	prediction_error_raw_down	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~prediction_error_raw_up	33	-0.20947243563732473	0.24201513212456552	-0.19585561497326204	0.2746816672977247	ROI_activity	salience_dACC_MCC	salience	beta_down	prediction_error_raw_up	0.8664739298286913
ROI_activity:salience_dACC_MCC:beta_down~prediction_error_z_down	33	-0.14807117457768187	0.41087557562473065	-0.06717914438502674	0.7102989216558544	ROI_activity	salience_dACC_MCC	salience	beta_down	prediction_error_z_down	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_down~prediction_error_z_up	33	-0.14284511425687088	0.4277651862618831	-0.17747326203208558	0.32311920486247325	ROI_activity	salience_dACC_MCC	salience	beta_down	prediction_error_z_up	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_down~rating_raw_down	33	0.16227354386675213	0.3669254800934506	0.15106951871657756	0.4013581166223674	ROI_activity	salience_dACC_MCC	salience	beta_down	rating_raw_down	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_down~rating_raw_up	33	0.009466508271633912	0.9583014573334384	-0.02038770053475936	0.9103365440548119	ROI_activity	salience_dACC_MCC	salience	beta_down	rating_raw_up	0.9824157648030764
ROI_activity:salience_dACC_MCC:beta_down~rating_z_subject_down	33	-0.045030357804624305	0.8034910948751134	0.05581550802139038	0.7576919536696729	ROI_activity	salience_dACC_MCC	salience	beta_down	rating_z_subject_down	0.9481056131011735
ROI_activity:salience_dACC_MCC:beta_down~rating_z_subject_up	33	-0.1690482302606162	0.3469835385322987	-0.21824866310160426	0.22239820005625166	ROI_activity	salience_dACC_MCC	salience	beta_down	rating_z_subject_up	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_down~reg_success_raw_down	33	0.08878208457885432	0.6231993772768801	-0.003342245989304813	0.9852723280032905	ROI_activity	salience_dACC_MCC	salience	beta_down	reg_success_raw_down	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~reg_success_raw_up	33	-0.20947243563732473	0.24201513212456552	-0.19585561497326204	0.2746816672977247	ROI_activity	salience_dACC_MCC	salience	beta_down	reg_success_raw_up	0.8664739298286913
ROI_activity:salience_dACC_MCC:beta_down~reg_success_z_down	33	0.14807117457768187	0.41087557562473065	0.06717914438502674	0.7102989216558544	ROI_activity	salience_dACC_MCC	salience	beta_down	reg_success_z_down	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_down~reg_success_z_up	33	-0.14284511425687088	0.4277651862618831	-0.17747326203208558	0.32311920486247325	ROI_activity	salience_dACC_MCC	salience	beta_down	reg_success_z_up	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_down~temperature_raw_down	33	0.08418016465149805	0.6413869644970467	0.11139159858487586	0.5371370176961971	ROI_activity	salience_dACC_MCC	salience	beta_down	temperature_raw_down	0.9117755867850174
ROI_activity:salience_dACC_MCC:beta_down~temperature_raw_up	33	0.06633784761396007	0.7137738054551404	0.05569579929243793	0.7581961947014153	ROI_activity	salience_dACC_MCC	salience	beta_down	temperature_raw_up	0.9368417822727494
ROI_activity:salience_dACC_MCC:beta_down~temperature_z_subject_down	33	0.09651946707071998	0.5931110003277842	0.09162130974344003	0.6120854049963178	ROI_activity	salience_dACC_MCC	salience	beta_down	temperature_z_subject_down	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~temperature_z_subject_up	33	0.09181018111558518	0.6113490453579277	0.06276879303586848	0.7285774959610063	ROI_activity	salience_dACC_MCC	salience	beta_down	temperature_z_subject_up	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~passive_mean_rating_z	33	0.20412378289535496	0.25452155253327013	0.17245989304812834	0.33719438977656424	ROI_activity	salience_dACC_MCC	salience	beta_down	passive_mean_rating_z	0.8787053599362897
ROI_activity:salience_dACC_MCC:beta_down~passive_mean_rating_raw	33	0.2209076731759838	0.21667476443451306	0.23663101604278075	0.18488965867590443	ROI_activity	salience_dACC_MCC	salience	beta_down	passive_mean_rating_raw	0.847486265952323
ROI_activity:salience_dACC_MCC:beta_down~passive_sensory_slope_z	33	-0.10167870026290726	0.5734074200101164	-0.1229946524064171	0.49530014797909305	ROI_activity	salience_dACC_MCC	salience	beta_down	passive_sensory_slope_z	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~passive_withinrun_slope_z	33	-0.07543803510463912	0.6764996706596748	-0.10394385026737968	0.564850908472895	ROI_activity	salience_dACC_MCC	salience	beta_down	passive_withinrun_slope_z	0.9368417822727494
ROI_activity:salience_dACC_MCC:beta_down~passive_acrossrun_slope_z	33	0.09352255996012433	0.6046900412464808	-0.043114973262032084	0.8116970583519417	ROI_activity	salience_dACC_MCC	salience	beta_down	passive_acrossrun_slope_z	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~success_asymmetry_z_up_minus_down	33	-0.2317204629400357	0.19444169475403386	-0.2159090909090909	0.22751842765099892	ROI_activity	salience_dACC_MCC	salience	beta_down	success_asymmetry_z_up_minus_down	0.847486265952323
ROI_activity:salience_dACC_MCC:beta_down~success_asymmetry_raw_up_minus_down	33	-0.2513004523254232	0.15833191803122046	-0.2195855614973262	0.21950784159421885	ROI_activity	salience_dACC_MCC	salience	beta_down	success_asymmetry_raw_up_minus_down	0.8262711219837319
ROI_activity:salience_dACC_MCC:beta_down~mean_reg_success_z	33	-0.004619767384898756	0.9796439058480887	-0.09692513368983958	0.5915510929665697	ROI_activity	salience_dACC_MCC	salience	beta_down	mean_reg_success_z	0.9927854256465625
ROI_activity:salience_dACC_MCC:beta_down~mean_reg_success_raw	33	-0.09151574488236389	0.6124971369639018	-0.15842245989304815	0.37855789296625	ROI_activity	salience_dACC_MCC	salience	beta_down	mean_reg_success_raw	0.9053239944819882
ROI_activity:salience_dACC_MCC:beta_down~task_separation_prediction_error_z_up_minus_down	33	-0.004619767384898769	0.9796439058480887	-0.09692513368983958	0.5915510929665697	ROI_activity	salience_dACC_MCC	salience	beta_down	task_separation_prediction_error_z_up_minus_down	0.9927854256465625
ROI_activity:salience_dACC_MCC:beta_down~task_separation_rating_z_up_minus_down	33	-0.07756558207227503	0.6678890773728664	-0.1557486631016043	0.38675963954641723	ROI_activity	salience_dACC_MCC	salience	beta_down	task_separation_rating_z_up_minus_down	0.9356900117784119
ROI_activity:salience_dACC_MCC:beta_down~task_separation_rating_raw_up_minus_down	33	-0.1565267923263691	0.38436220172222135	-0.23930481283422458	0.1798296835405918	ROI_activity	salience_dACC_MCC	salience	beta_down	task_separation_rating_raw_up_minus_down	0.8915102800572354
ROI_activity:salience_dACC_MCC:beta_passive~up_first	33	-0.1402141323638434	0.4364112131840478	-0.11462100932441101	0.5253255980339536	ROI_activity	salience_dACC_MCC	salience	beta_passive	up_first	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~prediction_error_raw_down	33	0.09514272401751823	0.5984182863274368	0.12098930481283422	0.5024104320143286	ROI_activity	salience_dACC_MCC	salience	beta_passive	prediction_error_raw_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~prediction_error_raw_up	33	0.08547936595282038	0.63623093587772	0.04913101604278075	0.7859930133070245	ROI_activity	salience_dACC_MCC	salience	beta_passive	prediction_error_raw_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~prediction_error_z_down	33	0.18050667210887547	0.31478241118893835	0.1681149732620321	0.3496909925288374	ROI_activity	salience_dACC_MCC	salience	beta_passive	prediction_error_z_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~prediction_error_z_up	33	0.05306856369782241	0.7692870117553628	0.042112299465240643	0.8160006648697484	ROI_activity	salience_dACC_MCC	salience	beta_passive	prediction_error_z_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~rating_raw_down	33	-0.15143114779670963	0.4002187891921022	-0.19786096256684493	0.2696995351757362	ROI_activity	salience_dACC_MCC	salience	beta_passive	rating_raw_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~rating_raw_up	33	-0.1728456148376545	0.3360983571697654	-0.27874331550802145	0.11622144237675733	ROI_activity	salience_dACC_MCC	salience	beta_passive	rating_raw_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~rating_z_subject_down	33	0.17249891931387973	0.33708339702222445	0.1537433155080214	0.39297801242050523	ROI_activity	salience_dACC_MCC	salience	beta_passive	rating_z_subject_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~rating_z_subject_up	33	0.0036126839425650384	0.9840807826141786	0.00501336898395722	0.9779099828020289	ROI_activity	salience_dACC_MCC	salience	beta_passive	rating_z_subject_up	0.9991425971753509
ROI_activity:salience_dACC_MCC:beta_passive~reg_success_raw_down	33	-0.09514272401751823	0.5984182863274368	-0.12098930481283422	0.5024104320143286	ROI_activity	salience_dACC_MCC	salience	beta_passive	reg_success_raw_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~reg_success_raw_up	33	0.08547936595282038	0.63623093587772	0.04913101604278075	0.7859930133070245	ROI_activity	salience_dACC_MCC	salience	beta_passive	reg_success_raw_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~reg_success_z_down	33	-0.18050667210887547	0.31478241118893835	-0.1681149732620321	0.3496909925288374	ROI_activity	salience_dACC_MCC	salience	beta_passive	reg_success_z_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~reg_success_z_up	33	0.05306856369782241	0.7692870117553628	0.042112299465240643	0.8160006648697484	ROI_activity	salience_dACC_MCC	salience	beta_passive	reg_success_z_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~temperature_raw_down	33	-0.13593078284179191	0.45068988229344253	-0.18565266430812644	0.30095006213433034	ROI_activity	salience_dACC_MCC	salience	beta_passive	temperature_raw_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~temperature_raw_up	33	-0.11333422417628743	0.5300167705489421	-0.1670873978773138	0.3526867691090746	ROI_activity	salience_dACC_MCC	salience	beta_passive	temperature_raw_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~temperature_z_subject_down	33	-0.08295763439544443	0.6462537835692599	0.09438723607531747	0.6013393362287756	ROI_activity	salience_dACC_MCC	salience	beta_passive	temperature_z_subject_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~temperature_z_subject_up	33	-0.06889249880260562	0.7032398423775829	0.10824590754945915	0.5487628466827491	ROI_activity	salience_dACC_MCC	salience	beta_passive	temperature_z_subject_up	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~passive_mean_rating_z	33	-0.15941324275143515	0.3755447623911176	-0.205548128342246	0.2511501380265316	ROI_activity	salience_dACC_MCC	salience	beta_passive	passive_mean_rating_z	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~passive_mean_rating_raw	33	-0.2661794757605368	0.13431838789420752	-0.4151069518716578	0.016297780990230597	ROI_activity	salience_dACC_MCC	salience	beta_passive	passive_mean_rating_raw	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~passive_sensory_slope_z	33	-0.21942302828172278	0.2198578610002785	-0.13435828877005349	0.45599421308400123	ROI_activity	salience_dACC_MCC	salience	beta_passive	passive_sensory_slope_z	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~passive_withinrun_slope_z	33	-0.03361746073067815	0.8526615243875421	-0.1771390374331551	0.3240460531766918	ROI_activity	salience_dACC_MCC	salience	beta_passive	passive_withinrun_slope_z	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~passive_acrossrun_slope_z	33	0.1656481866482138	0.3569084799107496	0.15641711229946526	0.3846996046531259	ROI_activity	salience_dACC_MCC	salience	beta_passive	passive_acrossrun_slope_z	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~success_asymmetry_z_up_minus_down	33	0.1818487402355299	0.31113726735377256	0.23763368983957223	0.18298056654138034	ROI_activity	salience_dACC_MCC	salience	beta_passive	success_asymmetry_z_up_minus_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~success_asymmetry_raw_up_minus_down	33	0.14660636303841845	0.415571154319102	0.15407754010695188	0.3919376373936643	ROI_activity	salience_dACC_MCC	salience	beta_passive	success_asymmetry_raw_up_minus_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~mean_reg_success_z	33	-0.07529315907118461	0.677087492049179	-0.10695187165775402	0.5535793598608968	ROI_activity	salience_dACC_MCC	salience	beta_passive	mean_reg_success_z	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~mean_reg_success_raw	33	0.0033220483040921466	0.9853613199729323	-0.08790106951871658	0.6266648621266663	ROI_activity	salience_dACC_MCC	salience	beta_passive	mean_reg_success_raw	0.9991425971753509
ROI_activity:salience_dACC_MCC:beta_passive~task_separation_prediction_error_z_up_minus_down	33	-0.07529315907118458	0.677087492049179	-0.10695187165775402	0.5535793598608968	ROI_activity	salience_dACC_MCC	salience	beta_passive	task_separation_prediction_error_z_up_minus_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~task_separation_rating_z_up_minus_down	33	-0.0963441205752591	0.5937858132036578	-0.13870320855614976	0.44141940138798075	ROI_activity	salience_dACC_MCC	salience	beta_passive	task_separation_rating_z_up_minus_down	0.9724623190517432
ROI_activity:salience_dACC_MCC:beta_passive~task_separation_rating_raw_up_minus_down	33	-0.01528500125541319	0.9327186970906867	-0.05648395721925135	0.7548780969314797	ROI_activity	salience_dACC_MCC	salience	beta_passive	task_separation_rating_raw_up_minus_down	0.9835942623865422
ROI_activity:salience_dACC_MCC:beta_up~up_first	33	0.14728274349743664	0.4133992259140339	0.22287418479746587	0.2125072814765669	ROI_activity	salience_dACC_MCC	salience	beta_up	up_first	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~prediction_error_raw_down	33	-0.03951197471140969	0.8271859141155731	0.014037433155080216	0.9381993063202716	ROI_activity	salience_dACC_MCC	salience	beta_up	prediction_error_raw_down	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~prediction_error_raw_up	33	0.10532148875192851	0.5596756618741042	0.27339572192513373	0.12368730242062967	ROI_activity	salience_dACC_MCC	salience	beta_up	prediction_error_raw_up	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~prediction_error_z_down	33	-0.03720145066294029	0.8371527048112248	-0.01771390374331551	0.9220573619772838	ROI_activity	salience_dACC_MCC	salience	beta_up	prediction_error_z_down	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~prediction_error_z_up	33	0.08366669121943046	0.643429301997819	0.2195855614973262	0.21950784159421885	ROI_activity	salience_dACC_MCC	salience	beta_up	prediction_error_z_up	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~rating_raw_down	33	-0.03454148478263068	0.8486576170695693	-0.0213903743315508	0.9059458835398706	ROI_activity	salience_dACC_MCC	salience	beta_up	rating_raw_down	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~rating_raw_up	33	0.08301306484441723	0.6460328046002383	0.17279411764705885	0.33624456078509823	ROI_activity	salience_dACC_MCC	salience	beta_up	rating_raw_up	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~rating_z_subject_down	33	-0.07357404936323741	0.6840768172610646	-0.07085561497326204	0.6951815617571717	ROI_activity	salience_dACC_MCC	salience	beta_up	rating_z_subject_down	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~rating_z_subject_up	33	0.09977460855351314	0.5806449116420508	0.25935828877005346	0.14497096195081294	ROI_activity	salience_dACC_MCC	salience	beta_up	rating_z_subject_up	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~reg_success_raw_down	33	0.03951197471140969	0.8271859141155731	-0.014037433155080216	0.9381993063202716	ROI_activity	salience_dACC_MCC	salience	beta_up	reg_success_raw_down	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~reg_success_raw_up	33	0.10532148875192851	0.5596756618741042	0.27339572192513373	0.12368730242062967	ROI_activity	salience_dACC_MCC	salience	beta_up	reg_success_raw_up	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~reg_success_z_down	33	0.03720145066294029	0.8371527048112248	0.01771390374331551	0.9220573619772838	ROI_activity	salience_dACC_MCC	salience	beta_up	reg_success_z_down	0.9992532770788368
ROI_activity:salience_dACC_MCC:beta_up~reg_success_z_up	33	0.08366669121943046	0.643429301997819	0.2195855614973262	0.21950784159421885	ROI_activity	salience_dACC_MCC	salience	beta_up	reg_success_z_up	0.9992532770788368
