subject	pathway	source_roi	target_roi	source_safe	target_safe	quantity	ec_beta	target_pathway	target_family
sub-03	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.7156874124881427	aINS_to_dACC_MCC_salience	salience_interoception
sub-03	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.7504516575523903	aINS_to_dACC_MCC_salience	salience_interoception
sub-03	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.6946239483989404	aINS_to_dACC_MCC_salience	salience_interoception
sub-03	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.4582785764878554	aINS_to_dACC_MCC_salience	salience_interoception
sub-03	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.4679269888945068	aINS_to_dACC_MCC_salience	salience_interoception
sub-04	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.4369518341234121	aINS_to_dACC_MCC_salience	salience_interoception
sub-04	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.1461386606857408	aINS_to_dACC_MCC_salience	salience_interoception
sub-04	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.2732126612016387	aINS_to_dACC_MCC_salience	salience_interoception
sub-04	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.3806296163774171	aINS_to_dACC_MCC_salience	salience_interoception
sub-04	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0496859778719324	aINS_to_dACC_MCC_salience	salience_interoception
sub-04	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.1173257374074792	aINS_to_dACC_MCC_salience	salience_interoception
sub-05	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.2263661387258322	aINS_to_dACC_MCC_salience	salience_interoception
sub-05	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.0306256664229669	aINS_to_dACC_MCC_salience	salience_interoception
sub-05	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.0752281240495187	aINS_to_dACC_MCC_salience	salience_interoception
sub-05	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.2869192346250706	aINS_to_dACC_MCC_salience	salience_interoception
sub-05	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0909861450646042	aINS_to_dACC_MCC_salience	salience_interoception
sub-05	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.3490748213564494	aINS_to_dACC_MCC_salience	salience_interoception
sub-06	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.2436393215964465	aINS_to_dACC_MCC_salience	salience_interoception
sub-06	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.6927361794286316	aINS_to_dACC_MCC_salience	salience_interoception
sub-06	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.225044551666847	aINS_to_dACC_MCC_salience	salience_interoception
sub-06	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.7631307384958523	aINS_to_dACC_MCC_salience	salience_interoception
sub-06	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.3130159760166821	aINS_to_dACC_MCC_salience	salience_interoception
sub-06	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.423011681141829	aINS_to_dACC_MCC_salience	salience_interoception
sub-07	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.241331356099	aINS_to_dACC_MCC_salience	salience_interoception
sub-07	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.0033545812517483	aINS_to_dACC_MCC_salience	salience_interoception
sub-07	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.35271023884897	aINS_to_dACC_MCC_salience	salience_interoception
sub-07	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.0643745295104389	aINS_to_dACC_MCC_salience	salience_interoception
sub-07	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.2297930313165228	aINS_to_dACC_MCC_salience	salience_interoception
sub-07	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.2990323455137172	aINS_to_dACC_MCC_salience	salience_interoception
sub-08	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.1746204448872692	aINS_to_dACC_MCC_salience	salience_interoception
sub-08	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.7856282591444966	aINS_to_dACC_MCC_salience	salience_interoception
sub-08	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.0254287369886259	aINS_to_dACC_MCC_salience	salience_interoception
sub-08	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.160005232306309	aINS_to_dACC_MCC_salience	salience_interoception
sub-08	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0055211501191948	aINS_to_dACC_MCC_salience	salience_interoception
sub-08	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.3672815344168375	aINS_to_dACC_MCC_salience	salience_interoception
sub-09	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0588326808321172	aINS_to_dACC_MCC_salience	salience_interoception
sub-09	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.3908606955837845	aINS_to_dACC_MCC_salience	salience_interoception
sub-09	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.0187822157108919	aINS_to_dACC_MCC_salience	salience_interoception
sub-09	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.0993578976169404	aINS_to_dACC_MCC_salience	salience_interoception
sub-09	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.2658496362933898	aINS_to_dACC_MCC_salience	salience_interoception
sub-09	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.055150484893803	aINS_to_dACC_MCC_salience	salience_interoception
sub-10	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.6193542893720922	aINS_to_dACC_MCC_salience	salience_interoception
sub-10	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.0892680164122659	aINS_to_dACC_MCC_salience	salience_interoception
sub-10	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.4092966787736821	aINS_to_dACC_MCC_salience	salience_interoception
sub-10	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.0439176402349324	aINS_to_dACC_MCC_salience	salience_interoception
sub-10	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.1401921574344406	aINS_to_dACC_MCC_salience	salience_interoception
sub-10	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.0016338114078597	aINS_to_dACC_MCC_salience	salience_interoception
sub-11	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.1366738219476914	aINS_to_dACC_MCC_salience	salience_interoception
sub-11	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.1331344190343205	aINS_to_dACC_MCC_salience	salience_interoception
sub-11	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.0509351774157606	aINS_to_dACC_MCC_salience	salience_interoception
sub-11	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.3272328900538094	aINS_to_dACC_MCC_salience	salience_interoception
sub-11	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	1.8909411337942112	aINS_to_dACC_MCC_salience	salience_interoception
sub-11	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.5189969588343522	aINS_to_dACC_MCC_salience	salience_interoception
sub-12	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0900430887482981	aINS_to_dACC_MCC_salience	salience_interoception
sub-12	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.4102007922615054	aINS_to_dACC_MCC_salience	salience_interoception
sub-12	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.0814298311801193	aINS_to_dACC_MCC_salience	salience_interoception
sub-12	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.1343242849352107	aINS_to_dACC_MCC_salience	salience_interoception
sub-12	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.1262999452253743	aINS_to_dACC_MCC_salience	salience_interoception
sub-12	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.247057516468049	aINS_to_dACC_MCC_salience	salience_interoception
sub-13	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.0111654033117669	aINS_to_dACC_MCC_salience	salience_interoception
sub-13	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.0206941013180083	aINS_to_dACC_MCC_salience	salience_interoception
sub-13	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.125700094815533	aINS_to_dACC_MCC_salience	salience_interoception
sub-13	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.2759053668324988	aINS_to_dACC_MCC_salience	salience_interoception
sub-13	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0063108740722129	aINS_to_dACC_MCC_salience	salience_interoception
sub-13	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.3149402678844877	aINS_to_dACC_MCC_salience	salience_interoception
sub-14	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.2316727305534037	aINS_to_dACC_MCC_salience	salience_interoception
sub-14	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.5852691725919719	aINS_to_dACC_MCC_salience	salience_interoception
sub-14	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.1550399073399008	aINS_to_dACC_MCC_salience	salience_interoception
sub-14	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.366107253001294	aINS_to_dACC_MCC_salience	salience_interoception
sub-14	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.7060373405179319	aINS_to_dACC_MCC_salience	salience_interoception
sub-14	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.1986738640333923	aINS_to_dACC_MCC_salience	salience_interoception
sub-15	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.1763990456295781	aINS_to_dACC_MCC_salience	salience_interoception
sub-15	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.0532757985800511	aINS_to_dACC_MCC_salience	salience_interoception
sub-15	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.0313865931890096	aINS_to_dACC_MCC_salience	salience_interoception
sub-15	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.0291805344148541	aINS_to_dACC_MCC_salience	salience_interoception
sub-15	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.1534706540057369	aINS_to_dACC_MCC_salience	salience_interoception
sub-15	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.4074492157708886	aINS_to_dACC_MCC_salience	salience_interoception
sub-16	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.1101324707543988	aINS_to_dACC_MCC_salience	salience_interoception
sub-16	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.2084436090281688	aINS_to_dACC_MCC_salience	salience_interoception
sub-16	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.6872178460221742	aINS_to_dACC_MCC_salience	salience_interoception
sub-16	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.2757668208345885	aINS_to_dACC_MCC_salience	salience_interoception
sub-16	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.5457825165101607	aINS_to_dACC_MCC_salience	salience_interoception
sub-16	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.0145285990083947	aINS_to_dACC_MCC_salience	salience_interoception
sub-17	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.4132760847372877	aINS_to_dACC_MCC_salience	salience_interoception
sub-17	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.5770059826857539	aINS_to_dACC_MCC_salience	salience_interoception
sub-17	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.3882910609000528	aINS_to_dACC_MCC_salience	salience_interoception
sub-17	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.4514003444372821	aINS_to_dACC_MCC_salience	salience_interoception
sub-17	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.5937571557748984	aINS_to_dACC_MCC_salience	salience_interoception
sub-17	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.3852298063284113	aINS_to_dACC_MCC_salience	salience_interoception
sub-18	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.2020293414238957	aINS_to_dACC_MCC_salience	salience_interoception
sub-18	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.2916529431503618	aINS_to_dACC_MCC_salience	salience_interoception
sub-18	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.3497430585020779	aINS_to_dACC_MCC_salience	salience_interoception
sub-18	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.3266092672944042	aINS_to_dACC_MCC_salience	salience_interoception
sub-18	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.0754370437821163	aINS_to_dACC_MCC_salience	salience_interoception
sub-18	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.1933452470850207	aINS_to_dACC_MCC_salience	salience_interoception
sub-19	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.2217608361342901	aINS_to_dACC_MCC_salience	salience_interoception
sub-19	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.2215557138316355	aINS_to_dACC_MCC_salience	salience_interoception
sub-19	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.0575611962779545	aINS_to_dACC_MCC_salience	salience_interoception
sub-19	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.2830292752135732	aINS_to_dACC_MCC_salience	salience_interoception
sub-19	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.1429893585355949	aINS_to_dACC_MCC_salience	salience_interoception
sub-19	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.4807776177076576	aINS_to_dACC_MCC_salience	salience_interoception
sub-20	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.537852165453954	aINS_to_dACC_MCC_salience	salience_interoception
sub-20	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.1474015452159586	aINS_to_dACC_MCC_salience	salience_interoception
sub-20	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.4105161360751461	aINS_to_dACC_MCC_salience	salience_interoception
sub-20	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.5098638674229451	aINS_to_dACC_MCC_salience	salience_interoception
sub-20	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.2573390753255178	aINS_to_dACC_MCC_salience	salience_interoception
sub-20	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.6385652989948458	aINS_to_dACC_MCC_salience	salience_interoception
sub-21	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.1072322540962917	aINS_to_dACC_MCC_salience	salience_interoception
sub-21	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.1039809382176791	aINS_to_dACC_MCC_salience	salience_interoception
sub-21	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	0.0342802474570397	aINS_to_dACC_MCC_salience	salience_interoception
sub-21	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.0427308968281215	aINS_to_dACC_MCC_salience	salience_interoception
sub-21	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0509034365359814	aINS_to_dACC_MCC_salience	salience_interoception
sub-21	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.1534377815742502	aINS_to_dACC_MCC_salience	salience_interoception
sub-22	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.2841469170794301	aINS_to_dACC_MCC_salience	salience_interoception
sub-22	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.2569850751088756	aINS_to_dACC_MCC_salience	salience_interoception
sub-22	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.4105254532392771	aINS_to_dACC_MCC_salience	salience_interoception
sub-22	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	0.1574985974715086	aINS_to_dACC_MCC_salience	salience_interoception
sub-22	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.5432171830565856	aINS_to_dACC_MCC_salience	salience_interoception
sub-22	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.1068109110117124	aINS_to_dACC_MCC_salience	salience_interoception
sub-23	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.2593950640911083	aINS_to_dACC_MCC_salience	salience_interoception
sub-23	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.0962338410414252	aINS_to_dACC_MCC_salience	salience_interoception
sub-23	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.3851561983616395	aINS_to_dACC_MCC_salience	salience_interoception
sub-23	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.1404388591998069	aINS_to_dACC_MCC_salience	salience_interoception
sub-23	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	-0.4892773328497903	aINS_to_dACC_MCC_salience	salience_interoception
sub-23	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.2075824211622915	aINS_to_dACC_MCC_salience	salience_interoception
sub-24	aINS_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	reg_anterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0380077937922193	aINS_to_dACC_MCC_salience	salience_interoception
sub-24	aINS_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	reg_anterior_insula_R	sensory_dACC_MCC	down_minus_passive	-0.3640747993791448	aINS_to_dACC_MCC_salience	salience_interoception
sub-24	aINS_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	sensory_insula_all_L	sensory_dACC_MCC	down_minus_passive	-0.1088012642631265	aINS_to_dACC_MCC_salience	salience_interoception
sub-24	aINS_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	sensory_insula_all_R	sensory_dACC_MCC	down_minus_passive	-0.0075815438248763	aINS_to_dACC_MCC_salience	salience_interoception
sub-24	aINS_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	sensory_posterior_insula_L	sensory_dACC_MCC	down_minus_passive	0.0782999124784217	aINS_to_dACC_MCC_salience	salience_interoception
sub-24	aINS_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	sensory_posterior_insula_R	sensory_dACC_MCC	down_minus_passive	0.402876508944711	aINS_to_dACC_MCC_salience	salience_interoception
