subject	modality	target	family	quantity	score
sub-02	ROI_activity	descending_pgACC_rACC	descending	beta_up	482.238158932986
sub-02	ROI_activity	salience_aINS	salience	beta_up	1317.41824127094
sub-02	ROI_activity	salience_dACC_MCC	salience	beta_up	1390.8433218684856
sub-02	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	589.5776015717285
sub-02	ROI_activity	value_NAc	value	beta_up	-141.9962082261835
sub-02	ROI_activity	value_vmPFC_mOFC	value	beta_up	-14.241109258530471
sub-03	ROI_activity	control_SMA_preSMA	control	beta_up	-163.29647642421452
sub-03	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	606.6931892778299
sub-03	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-314.03089399246875
sub-03	ROI_activity	descending_PAG	descending	beta_up	-482.50328571996704
sub-03	ROI_activity	descending_pgACC_rACC	descending	beta_up	-586.9054609658998
sub-03	ROI_activity	salience_aINS	salience	beta_up	804.0438372768181
sub-03	ROI_activity	salience_dACC_MCC	salience	beta_up	4.621335754084408
sub-03	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-205.83590654901244
sub-03	ROI_activity	value_NAc	value	beta_up	-1037.7519523996855
sub-03	ROI_activity	value_vmPFC_mOFC	value	beta_up	329.85451340514675
sub-04	ROI_activity	control_SMA_preSMA	control	beta_up	112.36363994827552
sub-04	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-929.4934981400728
sub-04	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-1504.341208688139
sub-04	ROI_activity	descending_PAG	descending	beta_up	-1236.332565343779
sub-04	ROI_activity	descending_pgACC_rACC	descending	beta_up	612.2967975828192
sub-04	ROI_activity	salience_aINS	salience	beta_up	-555.4262648534766
sub-04	ROI_activity	salience_dACC_MCC	salience	beta_up	-306.86914389657125
sub-04	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-193.79911898793495
sub-04	ROI_activity	value_NAc	value	beta_up	-289.85935884725995
sub-04	ROI_activity	value_vmPFC_mOFC	value	beta_up	1679.3566679887278
sub-05	ROI_activity	control_SMA_preSMA	control	beta_up	730.7523211860722
sub-05	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	230.446207800482
sub-05	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	323.0710481357082
sub-05	ROI_activity	descending_PAG	descending	beta_up	-35.79428769374217
sub-05	ROI_activity	descending_pgACC_rACC	descending	beta_up	293.30337709274164
sub-05	ROI_activity	salience_aINS	salience	beta_up	1154.9942271488662
sub-05	ROI_activity	salience_dACC_MCC	salience	beta_up	371.97839393501874
sub-05	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	511.22968243217053
sub-05	ROI_activity	value_NAc	value	beta_up	1167.059202527319
sub-05	ROI_activity	value_vmPFC_mOFC	value	beta_up	-103.4295890400566
sub-06	ROI_activity	control_SMA_preSMA	control	beta_up	-419.5212734916608
sub-06	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-87.64793708711227
sub-06	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-1208.2180405431009
sub-06	ROI_activity	descending_PAG	descending	beta_up	2954.240069159
sub-06	ROI_activity	descending_pgACC_rACC	descending	beta_up	328.70189507721307
sub-06	ROI_activity	salience_aINS	salience	beta_up	218.6341796490513
sub-06	ROI_activity	salience_dACC_MCC	salience	beta_up	274.13420453288205
sub-06	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-498.4310596350575
sub-06	ROI_activity	value_NAc	value	beta_up	234.21769059704621
sub-06	ROI_activity	value_vmPFC_mOFC	value	beta_up	193.1071778720636
sub-07	ROI_activity	control_SMA_preSMA	control	beta_up	-667.8282297274388
sub-07	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-189.8102225633592
sub-07	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-529.4120854961466
sub-07	ROI_activity	descending_PAG	descending	beta_up	-2610.150121585138
sub-07	ROI_activity	descending_pgACC_rACC	descending	beta_up	-54.991625632520936
sub-07	ROI_activity	salience_aINS	salience	beta_up	591.401762705516
sub-07	ROI_activity	salience_dACC_MCC	salience	beta_up	-214.1741341260501
sub-07	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	283.8930165378887
sub-07	ROI_activity	value_NAc	value	beta_up	864.6966547917323
sub-07	ROI_activity	value_vmPFC_mOFC	value	beta_up	-66.37614912280092
sub-08	ROI_activity	control_SMA_preSMA	control	beta_up	117.09381021644435
sub-08	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	95.55277649929904
sub-08	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-706.2559774506442
sub-08	ROI_activity	descending_PAG	descending	beta_up	-116.72571505791294
sub-08	ROI_activity	descending_pgACC_rACC	descending	beta_up	-182.5323964909757
sub-08	ROI_activity	salience_aINS	salience	beta_up	810.2001683389614
sub-08	ROI_activity	salience_dACC_MCC	salience	beta_up	-221.8004094674424
sub-08	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-68.98757452514535
sub-08	ROI_activity	value_NAc	value	beta_up	-104.69537271924803
sub-08	ROI_activity	value_vmPFC_mOFC	value	beta_up	44.08109572630923
sub-09	ROI_activity	control_SMA_preSMA	control	beta_up	123.52827524337256
sub-09	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	675.9509895944406
sub-09	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	84.59287159516543
sub-09	ROI_activity	descending_PAG	descending	beta_up	-745.2364875874678
sub-09	ROI_activity	descending_pgACC_rACC	descending	beta_up	242.26854874461503
sub-09	ROI_activity	salience_aINS	salience	beta_up	340.26676448160936
sub-09	ROI_activity	salience_dACC_MCC	salience	beta_up	261.68070051561045
sub-09	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	12.686971746868997
sub-09	ROI_activity	value_NAc	value	beta_up	-493.5211222372527
sub-09	ROI_activity	value_vmPFC_mOFC	value	beta_up	431.2296044810311
sub-10	ROI_activity	control_SMA_preSMA	control	beta_up	-182.1769195322109
sub-10	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-558.1379875126984
sub-10	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-523.5414107300264
sub-10	ROI_activity	descending_PAG	descending	beta_up	-3581.846458066905
sub-10	ROI_activity	descending_pgACC_rACC	descending	beta_up	276.6458153503387
sub-10	ROI_activity	salience_aINS	salience	beta_up	-48.44117314823963
sub-10	ROI_activity	salience_dACC_MCC	salience	beta_up	-254.9375861042608
sub-10	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-22.081152894528184
sub-10	ROI_activity	value_NAc	value	beta_up	623.9012287145109
sub-10	ROI_activity	value_vmPFC_mOFC	value	beta_up	1097.416086190862
sub-11	ROI_activity	control_SMA_preSMA	control	beta_up	1002.9183233548008
sub-11	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	1157.3527890998653
sub-11	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	593.1294103077812
sub-11	ROI_activity	descending_PAG	descending	beta_up	-18.68199078673556
sub-11	ROI_activity	descending_pgACC_rACC	descending	beta_up	685.4842600538203
sub-11	ROI_activity	salience_aINS	salience	beta_up	802.3058500205082
sub-11	ROI_activity	salience_dACC_MCC	salience	beta_up	893.0201075500205
sub-11	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	63.75207014794648
sub-11	ROI_activity	value_NAc	value	beta_up	472.5588656012217
sub-11	ROI_activity	value_vmPFC_mOFC	value	beta_up	810.2270580412633
sub-12	ROI_activity	control_SMA_preSMA	control	beta_up	16.8754091727711
sub-12	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	230.7863358512975
sub-12	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	251.31461194313877
sub-12	ROI_activity	descending_PAG	descending	beta_up	660.3233422107936
sub-12	ROI_activity	descending_pgACC_rACC	descending	beta_up	585.1017453061693
sub-12	ROI_activity	salience_aINS	salience	beta_up	1665.3990302884013
sub-12	ROI_activity	salience_dACC_MCC	salience	beta_up	191.52656642402025
sub-12	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-370.4348421487842
sub-12	ROI_activity	value_NAc	value	beta_up	-24.663084240684498
sub-12	ROI_activity	value_vmPFC_mOFC	value	beta_up	220.12737289037378
sub-13	ROI_activity	control_SMA_preSMA	control	beta_up	168.34678566146934
sub-13	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	291.0508965881671
sub-13	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	144.70665482441905
sub-13	ROI_activity	descending_PAG	descending	beta_up	536.4383573054703
sub-13	ROI_activity	descending_pgACC_rACC	descending	beta_up	119.90547784550908
sub-13	ROI_activity	salience_aINS	salience	beta_up	186.70782685650607
sub-13	ROI_activity	salience_dACC_MCC	salience	beta_up	231.9534362566452
sub-13	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	318.17830455967504
sub-13	ROI_activity	value_NAc	value	beta_up	-617.3089173149872
sub-13	ROI_activity	value_vmPFC_mOFC	value	beta_up	244.74219889085452
sub-14	ROI_activity	control_SMA_preSMA	control	beta_up	194.01197542824255
sub-14	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	334.03797389185263
sub-14	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-177.40689083303582
sub-14	ROI_activity	descending_PAG	descending	beta_up	848.0848215551675
sub-14	ROI_activity	descending_pgACC_rACC	descending	beta_up	5.751354881785528
sub-14	ROI_activity	salience_aINS	salience	beta_up	478.8953913754382
sub-14	ROI_activity	salience_dACC_MCC	salience	beta_up	528.3909653147488
sub-14	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	430.09989101877375
sub-14	ROI_activity	value_NAc	value	beta_up	-793.6474523892872
sub-14	ROI_activity	value_vmPFC_mOFC	value	beta_up	-161.63800227908357
sub-15	ROI_activity	control_SMA_preSMA	control	beta_up	-4.1312320303244405
sub-15	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	406.9740971040452
sub-15	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-117.00329926751802
sub-15	ROI_activity	descending_PAG	descending	beta_up	569.7610723780043
sub-15	ROI_activity	descending_pgACC_rACC	descending	beta_up	-290.6687348069723
sub-15	ROI_activity	salience_aINS	salience	beta_up	502.712621824305
sub-15	ROI_activity	salience_dACC_MCC	salience	beta_up	313.7586682010043
sub-15	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	498.44987896553215
sub-15	ROI_activity	value_NAc	value	beta_up	175.48292976452456
sub-15	ROI_activity	value_vmPFC_mOFC	value	beta_up	59.69575834101786
sub-16	ROI_activity	control_SMA_preSMA	control	beta_up	-252.901261612121
sub-16	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	817.341489370418
sub-16	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-632.3957200862194
sub-16	ROI_activity	descending_PAG	descending	beta_up	11.12056527311688
sub-16	ROI_activity	descending_pgACC_rACC	descending	beta_up	433.1236412641796
sub-16	ROI_activity	salience_aINS	salience	beta_up	1203.488583872172
sub-16	ROI_activity	salience_dACC_MCC	salience	beta_up	173.04260955250953
sub-16	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-564.6761445573877
sub-16	ROI_activity	value_NAc	value	beta_up	-98.07073043099825
sub-16	ROI_activity	value_vmPFC_mOFC	value	beta_up	-93.45614814551364
sub-17	ROI_activity	control_SMA_preSMA	control	beta_up	-525.8597000290903
sub-17	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-53.46281408039977
sub-17	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-658.7374630678545
sub-17	ROI_activity	descending_PAG	descending	beta_up	888.9530947088002
sub-17	ROI_activity	descending_pgACC_rACC	descending	beta_up	780.5481830357843
sub-17	ROI_activity	salience_aINS	salience	beta_up	835.7253566222918
sub-17	ROI_activity	salience_dACC_MCC	salience	beta_up	546.9311096261182
sub-17	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	90.67147936589554
sub-17	ROI_activity	value_NAc	value	beta_up	679.5759722012431
sub-17	ROI_activity	value_vmPFC_mOFC	value	beta_up	753.4664958777884
sub-18	ROI_activity	control_SMA_preSMA	control	beta_up	3.079011418421601
sub-18	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-342.0600239522108
sub-18	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-210.10488691235065
sub-18	ROI_activity	descending_PAG	descending	beta_up	-1152.6123119282845
sub-18	ROI_activity	descending_pgACC_rACC	descending	beta_up	393.7299681113085
sub-18	ROI_activity	salience_aINS	salience	beta_up	462.68023118932103
sub-18	ROI_activity	salience_dACC_MCC	salience	beta_up	-154.34347669090337
sub-18	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-109.26008454106162
sub-18	ROI_activity	value_NAc	value	beta_up	271.7648600488279
sub-18	ROI_activity	value_vmPFC_mOFC	value	beta_up	169.00915787703113
sub-19	ROI_activity	control_SMA_preSMA	control	beta_up	-211.1526411035771
sub-19	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-242.23082731769065
sub-19	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	170.2473978118645
sub-19	ROI_activity	descending_PAG	descending	beta_up	-1494.7579398665605
sub-19	ROI_activity	descending_pgACC_rACC	descending	beta_up	-90.50189629518434
sub-19	ROI_activity	salience_aINS	salience	beta_up	929.0389724832521
sub-19	ROI_activity	salience_dACC_MCC	salience	beta_up	151.39405436725718
sub-19	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	350.42764140692753
sub-19	ROI_activity	value_NAc	value	beta_up	-29.9703184394903
sub-19	ROI_activity	value_vmPFC_mOFC	value	beta_up	-642.7883355236949
sub-20	ROI_activity	control_SMA_preSMA	control	beta_up	-875.068039034194
sub-20	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-303.6377840271315
sub-20	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-590.2204251638221
sub-20	ROI_activity	descending_PAG	descending	beta_up	-896.8627646116213
sub-20	ROI_activity	descending_pgACC_rACC	descending	beta_up	72.18937677006315
sub-20	ROI_activity	salience_aINS	salience	beta_up	650.7637243461666
sub-20	ROI_activity	salience_dACC_MCC	salience	beta_up	-403.5101509367248
sub-20	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-467.0065467864232
sub-20	ROI_activity	value_NAc	value	beta_up	433.5754502246592
sub-20	ROI_activity	value_vmPFC_mOFC	value	beta_up	51.91447540370795
sub-21	ROI_activity	control_SMA_preSMA	control	beta_up	-110.47259206817614
sub-21	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	259.8006879438244
sub-21	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-661.4103012359758
sub-21	ROI_activity	descending_PAG	descending	beta_up	-486.9210451999973
sub-21	ROI_activity	descending_pgACC_rACC	descending	beta_up	595.1796700662986
sub-21	ROI_activity	salience_aINS	salience	beta_up	1003.671112240342
sub-21	ROI_activity	salience_dACC_MCC	salience	beta_up	216.41743636582905
sub-21	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	177.13351973615315
sub-21	ROI_activity	value_NAc	value	beta_up	-316.5090543242594
sub-21	ROI_activity	value_vmPFC_mOFC	value	beta_up	136.24627482241945
sub-22	ROI_activity	control_SMA_preSMA	control	beta_up	291.83154232022
sub-22	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-374.6179287767442
sub-22	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-749.5252799266258
sub-22	ROI_activity	descending_PAG	descending	beta_up	-1115.9408737770796
sub-22	ROI_activity	descending_pgACC_rACC	descending	beta_up	-13.250045848631045
sub-22	ROI_activity	salience_aINS	salience	beta_up	1069.9286154791487
sub-22	ROI_activity	salience_dACC_MCC	salience	beta_up	-371.83269235415287
sub-22	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-264.3710464633496
sub-22	ROI_activity	value_NAc	value	beta_up	-949.8121471490465
sub-22	ROI_activity	value_vmPFC_mOFC	value	beta_up	-304.7999553767027
sub-23	ROI_activity	control_SMA_preSMA	control	beta_up	806.3280753740328
sub-23	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	89.13617322216814
sub-23	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-610.3713042573684
sub-23	ROI_activity	descending_PAG	descending	beta_up	123.27265669997104
sub-23	ROI_activity	descending_pgACC_rACC	descending	beta_up	862.9291149582426
sub-23	ROI_activity	salience_aINS	salience	beta_up	957.4369312601457
sub-23	ROI_activity	salience_dACC_MCC	salience	beta_up	537.8949458683153
sub-23	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	613.081971633602
sub-23	ROI_activity	value_NAc	value	beta_up	825.6499639073513
sub-23	ROI_activity	value_vmPFC_mOFC	value	beta_up	485.2530310291325
sub-24	ROI_activity	control_SMA_preSMA	control	beta_up	22.55617438427864
sub-24	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-17.317596280790234
sub-24	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-418.2756445885523
sub-24	ROI_activity	descending_PAG	descending	beta_up	2852.567109078696
sub-24	ROI_activity	descending_pgACC_rACC	descending	beta_up	-159.5455338556181
sub-24	ROI_activity	salience_aINS	salience	beta_up	436.85606551197793
sub-24	ROI_activity	salience_dACC_MCC	salience	beta_up	-418.1873163317594
sub-24	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-419.6465019870282
sub-24	ROI_activity	value_NAc	value	beta_up	606.3261439574652
sub-24	ROI_activity	value_vmPFC_mOFC	value	beta_up	-186.00806224688995
sub-25	ROI_activity	control_SMA_preSMA	control	beta_up	235.7595450744037
sub-25	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	790.9909697392402
sub-25	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	612.4520045956913
sub-25	ROI_activity	descending_PAG	descending	beta_up	-293.3171176633932
sub-25	ROI_activity	descending_pgACC_rACC	descending	beta_up	-125.4614285491266
sub-25	ROI_activity	salience_aINS	salience	beta_up	1165.124340869841
sub-25	ROI_activity	salience_dACC_MCC	salience	beta_up	-39.262244099114056
sub-25	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	-201.30208741255163
sub-25	ROI_activity	value_NAc	value	beta_up	-334.58527556496506
sub-25	ROI_activity	value_vmPFC_mOFC	value	beta_up	-166.01294058096053
sub-26	ROI_activity	control_SMA_preSMA	control	beta_up	350.8506029594138
sub-26	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	241.3733766958566
sub-26	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	56.03327631035086
sub-26	ROI_activity	descending_PAG	descending	beta_up	769.0680187929263
sub-26	ROI_activity	descending_pgACC_rACC	descending	beta_up	-44.47474068776991
sub-26	ROI_activity	salience_aINS	salience	beta_up	184.3227472847255
sub-26	ROI_activity	salience_dACC_MCC	salience	beta_up	313.7949422146047
sub-26	ROI_activity	sensory_S1_S2_thalamus	sensory	beta_up	487.62271233698266
sub-26	ROI_activity	value_NAc	value	beta_up	-19.260194750076003
sub-26	ROI_activity	value_vmPFC_mOFC	value	beta_up	-127.7428256148042
sub-27	ROI_activity	control_SMA_preSMA	control	beta_up	213.23995201148347
sub-27	ROI_activity	control_dlPFC_IFJ_L	control	beta_up	-345.6371990458767
sub-27	ROI_activity	control_dlPFC_IFJ_R	control	beta_up	-569.6195966915077
sub-27	ROI_activity	descending_PAG	descending	beta_up	910.3569429193358
