subject	roi_a	roi_b	roi_a_safe	roi_b_safe	quantity	z_value	target_pathway	target_family
sub-26	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	down_minus_passive	0.2337144215622251	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-26	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.1804757191996074	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-26	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	down_minus_passive	-0.1411859467635391	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-26	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.2686318684174614	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	down_minus_passive	-0.0732863878967839	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	down_minus_passive	0.2564601199822241	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	down_minus_passive	0.0161016151696471	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	down_minus_passive	0.1032853698707934	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	down_minus_passive	-0.2872705312121631	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	down_minus_passive	-0.1137982536047859	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	down_minus_passive	-0.1995257823419168	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	down_minus_passive	0.0390425072068335	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	down_minus_passive	-0.1869480952804703	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	down_minus_passive	0.0550715785973462	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	down_minus_passive	-0.2115385680461131	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.2495096173503131	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	down_minus_passive	0.2280874534540758	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.0311550033149316	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	down_minus_passive	-0.3250276095195902	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	down_minus_passive	-0.0643115894649755	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	down_minus_passive	-0.3332166170748473	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	down_minus_passive	-0.0885640713112052	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	down_minus_passive	-0.2110438843399194	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	down_minus_passive	0.0098946623368941	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	down_minus_passive	0.1009837997618621	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	down_minus_passive	0.1624944800858999	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_insula_all_L	sensory_thalamus_L	sensory_insula_all_L	sensory_thalamus_L	down_minus_passive	-0.2169364613419153	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_insula_all_L	sensory_thalamus_R	sensory_insula_all_L	sensory_thalamus_R	down_minus_passive	-0.2726548920582525	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_insula_all_R	sensory_thalamus_L	sensory_insula_all_R	sensory_thalamus_L	down_minus_passive	0.0063956401035716	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	down_minus_passive	-0.187742419579052	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	down_minus_passive	-0.0827222290727763	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.2617946246404225	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	down_minus_passive	-0.0146384116479329	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-27	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.1898521320899389	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	down_minus_passive	-0.23597546282719	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	down_minus_passive	-0.1144824922485473	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	down_minus_passive	0.1990569481101496	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	down_minus_passive	0.3330516571263774	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	down_minus_passive	-0.1528178731839177	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	down_minus_passive	-0.7954622654241459	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	down_minus_passive	-0.4204557556266152	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	down_minus_passive	-0.3506962971579168	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	down_minus_passive	-0.4432681297467566	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	down_minus_passive	-0.5708427098805428	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	down_minus_passive	-0.2517142059492265	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.0455641818165986	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	down_minus_passive	-0.3953042793973242	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.025495209802321	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	down_minus_passive	-1.1574561039086702	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	down_minus_passive	-0.7836843697450389	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	down_minus_passive	-1.0871718583831809	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	down_minus_passive	-1.3025466116237354	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	down_minus_passive	-0.5649041373898754	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	down_minus_passive	-0.2975907100571893	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	down_minus_passive	0.0173477547897605	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	down_minus_passive	0.3059975778161016	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_insula_all_L	sensory_thalamus_L	sensory_insula_all_L	sensory_thalamus_L	down_minus_passive	-0.1523177208392843	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_insula_all_L	sensory_thalamus_R	sensory_insula_all_L	sensory_thalamus_R	down_minus_passive	-0.0841590639523059	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_insula_all_R	sensory_thalamus_L	sensory_insula_all_R	sensory_thalamus_L	down_minus_passive	0.1813466943757075	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	down_minus_passive	0.5640878560425999	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	down_minus_passive	0.2611049700914283	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	down_minus_passive	0.528259510750775	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	down_minus_passive	0.8528656426777377	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-28	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	down_minus_passive	1.2671017969003553	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	down_minus_passive	1.1669760894919945	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	down_minus_passive	0.9761575327523152	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	down_minus_passive	-0.1056052569239808	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	down_minus_passive	-0.1771810846029651	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	down_minus_passive	0.0145825648847828	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	down_minus_passive	-0.0693981062684776	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	down_minus_passive	0.3306263362503212	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	down_minus_passive	0.4070905579687831	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	down_minus_passive	0.0815060401961336	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	down_minus_passive	0.0843715765558407	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	down_minus_passive	-0.8100111659552299	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.8421380967346447	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	down_minus_passive	-0.1856534491496254	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.1261505954675002	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	down_minus_passive	0.2615708146435332	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	down_minus_passive	-0.1681642685723316	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	down_minus_passive	0.2445705539565122	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	down_minus_passive	-0.2716922375218139	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	down_minus_passive	0.3306868437450593	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	down_minus_passive	-0.1502434665964803	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	down_minus_passive	0.3490171651495337	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	down_minus_passive	-0.3160822569549187	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_insula_all_L	sensory_thalamus_L	sensory_insula_all_L	sensory_thalamus_L	down_minus_passive	-0.0871981427137525	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_insula_all_L	sensory_thalamus_R	sensory_insula_all_L	sensory_thalamus_R	down_minus_passive	-0.4562409772410794	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_insula_all_R	sensory_thalamus_L	sensory_insula_all_R	sensory_thalamus_L	down_minus_passive	-0.370211338008252	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	down_minus_passive	-0.9704167528643082	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	down_minus_passive	0.093129515357587	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.2757558930860686	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	down_minus_passive	-0.2610412598196959	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-29	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.9733667690022828	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	down_minus_passive	0.978463989218266	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	down_minus_passive	0.4039199682099281	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	down_minus_passive	0.1930933813190732	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	down_minus_passive	-0.1951560886487993	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	down_minus_passive	-0.1218952946826926	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	down_minus_passive	-0.2000542962513166	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	down_minus_passive	0.3130765708834713	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	down_minus_passive	-0.0557342932218793	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	down_minus_passive	0.0558731834930684	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	down_minus_passive	-0.512781798364319	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	down_minus_passive	0.8577526439201296	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	down_minus_passive	0.7445433288914962	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	down_minus_passive	1.015018165459907	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	down_minus_passive	0.0975491495702479	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	down_minus_passive	-0.0424609269469603	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	down_minus_passive	0.8040432706136419	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	down_minus_passive	-0.4493096332406855	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	down_minus_passive	0.2884492547817404	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	down_minus_passive	0.0865494048117285	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	down_minus_passive	0.3338245523117873	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	down_minus_passive	0.1263242340356761	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	down_minus_passive	0.1711767517993703	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_insula_all_L	sensory_thalamus_L	sensory_insula_all_L	sensory_thalamus_L	down_minus_passive	0.3951358663466449	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_insula_all_L	sensory_thalamus_R	sensory_insula_all_L	sensory_thalamus_R	down_minus_passive	0.656942020225608	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_insula_all_R	sensory_thalamus_L	sensory_insula_all_R	sensory_thalamus_L	down_minus_passive	0.1880718071286097	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_insula_all_R	sensory_thalamus_R	sensory_insula_all_R	sensory_thalamus_R	down_minus_passive	-0.39515421523758	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_posterior_insula_L	sensory_thalamus_L	sensory_posterior_insula_L	sensory_thalamus_L	down_minus_passive	-0.1767285140735082	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_posterior_insula_L	sensory_thalamus_R	sensory_posterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.0970552989178659	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_posterior_insula_R	sensory_thalamus_L	sensory_posterior_insula_R	sensory_thalamus_L	down_minus_passive	-0.4748290081084588	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-30	sensory_posterior_insula_R	sensory_thalamus_R	sensory_posterior_insula_R	sensory_thalamus_R	down_minus_passive	-0.8603278877194287	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	reg_anterior_insula_L	expl_hypothalamus	reg_anterior_insula_L	down_minus_passive	-0.0070986651933532	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	reg_anterior_insula_R	expl_hypothalamus	reg_anterior_insula_R	down_minus_passive	-0.1797671861043581	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_S1_L	expl_hypothalamus	sensory_S1_L	down_minus_passive	-0.1550062308384032	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_S1_R	expl_hypothalamus	sensory_S1_R	down_minus_passive	0.4644697924901376	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_S2_operculum_L	expl_hypothalamus	sensory_S2_operculum_L	down_minus_passive	-0.4074257399142498	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_S2_operculum_R	expl_hypothalamus	sensory_S2_operculum_R	down_minus_passive	-0.0853825991356969	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_insula_all_L	expl_hypothalamus	sensory_insula_all_L	down_minus_passive	-0.4281564945005963	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_insula_all_R	expl_hypothalamus	sensory_insula_all_R	down_minus_passive	-0.2102737580539488	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_posterior_insula_L	expl_hypothalamus	sensory_posterior_insula_L	down_minus_passive	-0.7629784489994075	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	expl_hypothalamus	sensory_posterior_insula_R	expl_hypothalamus	sensory_posterior_insula_R	down_minus_passive	0.0124473424209274	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	reg_anterior_insula_L	sensory_thalamus_L	reg_anterior_insula_L	sensory_thalamus_L	down_minus_passive	0.3088534874623499	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	reg_anterior_insula_L	sensory_thalamus_R	reg_anterior_insula_L	sensory_thalamus_R	down_minus_passive	-0.0297933282690364	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	reg_anterior_insula_R	sensory_thalamus_L	reg_anterior_insula_R	sensory_thalamus_L	down_minus_passive	0.4769361311587381	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	reg_anterior_insula_R	sensory_thalamus_R	reg_anterior_insula_R	sensory_thalamus_R	down_minus_passive	0.196533046807674	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S1_L	sensory_thalamus_L	sensory_S1_L	sensory_thalamus_L	down_minus_passive	0.6531310003093933	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S1_L	sensory_thalamus_R	sensory_S1_L	sensory_thalamus_R	down_minus_passive	0.3163456890893891	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S1_R	sensory_thalamus_L	sensory_S1_R	sensory_thalamus_L	down_minus_passive	0.5205634077839147	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S1_R	sensory_thalamus_R	sensory_S1_R	sensory_thalamus_R	down_minus_passive	0.4525458487333237	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S2_operculum_L	sensory_thalamus_L	sensory_S2_operculum_L	sensory_thalamus_L	down_minus_passive	0.5336375249585683	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S2_operculum_L	sensory_thalamus_R	sensory_S2_operculum_L	sensory_thalamus_R	down_minus_passive	0.187242776701719	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S2_operculum_R	sensory_thalamus_L	sensory_S2_operculum_R	sensory_thalamus_L	down_minus_passive	0.8660170179475757	sensory_thalamus_S1_S2_insula	sensory_interoceptive
sub-31	sensory_S2_operculum_R	sensory_thalamus_R	sensory_S2_operculum_R	sensory_thalamus_R	down_minus_passive	0.2569415018184834	sensory_thalamus_S1_S2_insula	sensory_interoceptive
