subject	run	run_label	status	n_trials	n_rois_extracted	out_file	bold	events_file
sub-23	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-06/events_stim.tsv
sub-23	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-07/events_stim.tsv
sub-23	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-08/events_stim.tsv
sub-23	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-23_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-23/func/sub-23_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-23/run-09/events_stim.tsv
sub-24	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-01/events_stim.tsv
sub-24	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-02/events_stim.tsv
sub-24	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-03/events_stim.tsv
sub-24	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-04/events_stim.tsv
sub-24	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-05/events_stim.tsv
sub-24	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-06/events_stim.tsv
sub-24	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-07/events_stim.tsv
sub-24	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-08/events_stim.tsv
sub-24	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-24_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-24/func/sub-24_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-24/run-09/events_stim.tsv
sub-25	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-02/events_stim.tsv
sub-25	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-03/events_stim.tsv
sub-25	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-04/events_stim.tsv
sub-25	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-05/events_stim.tsv
sub-25	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-06/events_stim.tsv
sub-25	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-07/events_stim.tsv
sub-25	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-08/events_stim.tsv
sub-25	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-25_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-25/func/sub-25_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-25/run-09/events_stim.tsv
sub-26	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-01/events_stim.tsv
sub-26	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-02/events_stim.tsv
sub-26	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-03/events_stim.tsv
sub-26	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-04/events_stim.tsv
sub-26	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-05/events_stim.tsv
sub-26	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-06/events_stim.tsv
sub-26	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-07/events_stim.tsv
sub-26	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-08/events_stim.tsv
sub-26	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-26_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-09/events_stim.tsv
sub-27	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-01/events_stim.tsv
sub-27	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-02/events_stim.tsv
sub-27	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-03/events_stim.tsv
sub-27	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-04/events_stim.tsv
sub-27	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-05/events_stim.tsv
sub-27	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-06/events_stim.tsv
sub-27	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-07/events_stim.tsv
sub-27	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-08/events_stim.tsv
sub-27	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-27_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-09/events_stim.tsv
sub-28	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-01/events_stim.tsv
sub-28	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-02/events_stim.tsv
sub-28	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-03/events_stim.tsv
sub-28	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-04/events_stim.tsv
sub-28	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-05/events_stim.tsv
sub-28	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-06/events_stim.tsv
sub-28	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-07/events_stim.tsv
sub-28	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-08/events_stim.tsv
sub-28	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-28_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-09/events_stim.tsv
sub-29	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-01/events_stim.tsv
sub-29	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-02/events_stim.tsv
sub-29	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-03/events_stim.tsv
sub-29	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-04/events_stim.tsv
sub-29	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-05/events_stim.tsv
sub-29	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-06/events_stim.tsv
sub-29	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-07/events_stim.tsv
sub-29	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-08/events_stim.tsv
sub-29	9	run-09	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-29_run-09_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-09/events_stim.tsv
sub-30	1	run-01	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-01_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-01/events_stim.tsv
sub-30	2	run-02	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-02_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-02/events_stim.tsv
sub-30	3	run-03	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-03_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-03/events_stim.tsv
sub-30	4	run-04	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-04_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-04/events_stim.tsv
sub-30	5	run-05	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-05_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-05/events_stim.tsv
sub-30	6	run-06	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-06_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-06/events_stim.tsv
sub-30	7	run-07	OK	10	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-07_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-07/events_stim.tsv
sub-30	8	run-08	OK	11	32	<PROJECT_ROOT>/derivatives/trialwise_ROI_FC_EC_analysis/per_run/sub-30_run-08_roi_lss.tsv	<PROJECT_ROOT>/derivatives/fmriprep/sub-30/func/sub-30_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-30/run-08/events_stim.tsv
